#,Date,DO_concentration ,"Temp, °F (LGR S/N: 20880670_21120534_duplicate_duplicate, SEN S/N: 20880670)"
17234,8/22/2022 21:15,-0.01,79.34
17235,8/22/2022 21:30,-0.01,79.34
17236,8/22/2022 21:45,-0.01,79.3
17237,8/22/2022 22:00,-0.01,79.3
17238,8/22/2022 22:15,-0.01,79.3
17239,8/22/2022 22:30,-0.01,79.27
17240,8/22/2022 22:45,-0.01,79.27
17241,8/22/2022 23:00,-0.01,79.27
17242,8/22/2022 23:15,-0.01,79.23
17243,8/22/2022 23:30,-0.01,79.2
17244,8/22/2022 23:45,-0.01,79.2
17245,8/23/2022 0:00,-0.01,79.16
17246,8/23/2022 0:15,-0.01,79.12
17247,8/23/2022 0:30,-0.01,79.12
17248,8/23/2022 0:45,-0.01,79.09
17249,8/23/2022 1:00,-0.01,79.09
17250,8/23/2022 1:15,-0.01,79.05
17251,8/23/2022 1:30,-0.01,79.05
17252,8/23/2022 1:45,-0.01,79.02
17253,8/23/2022 2:00,-0.01,78.98
17254,8/23/2022 2:15,-0.01,78.98
17255,8/23/2022 2:30,-0.01,78.94
17256,8/23/2022 2:45,-0.01,78.91
17257,8/23/2022 3:00,-0.01,78.91
17258,8/23/2022 3:15,-0.01,78.87
17259,8/23/2022 3:30,-0.01,78.84
17260,8/23/2022 3:45,-0.01,78.8
17261,8/23/2022 4:00,-0.01,78.8
17262,8/23/2022 4:15,-0.01,78.76
17263,8/23/2022 4:30,-0.01,78.73
17264,8/23/2022 4:45,-0.01,78.69
17265,8/23/2022 5:00,-0.01,78.66
17266,8/23/2022 5:15,-0.01,78.62
17267,8/23/2022 5:30,-0.01,78.58
17268,8/23/2022 5:45,-0.01,78.55
17269,8/23/2022 6:00,-0.01,78.51
17270,8/23/2022 6:15,-0.01,78.48
17271,8/23/2022 6:30,-0.01,78.44
17272,8/23/2022 6:45,-0.01,78.44
17273,8/23/2022 7:00,-0.01,78.4
17274,8/23/2022 7:15,-0.01,78.37
17275,8/23/2022 7:30,-0.01,78.37
17276,8/23/2022 7:45,-0.01,78.33
17277,8/23/2022 8:00,-0.01,78.33
17278,8/23/2022 8:15,-0.01,78.33
17279,8/23/2022 8:30,-0.01,78.33
17280,8/23/2022 8:45,-0.01,78.33
17281,8/23/2022 9:00,-0.01,78.37
17282,8/23/2022 9:15,-0.01,78.4
17283,8/23/2022 9:30,-0.01,78.44
17284,8/23/2022 9:45,-0.01,78.51
17285,8/23/2022 10:00,-0.01,78.62
17286,8/23/2022 10:15,-0.01,78.73
17287,8/23/2022 10:30,-0.01,78.84
17288,8/23/2022 10:45,-0.01,78.91
17289,8/23/2022 11:00,-0.01,78.98
17290,8/23/2022 11:15,-0.01,79.05
17291,8/23/2022 11:30,-0.01,79.09
17292,8/23/2022 11:45,-0.01,79.09
17293,8/23/2022 12:00,-0.01,79.16
17294,8/23/2022 12:15,-0.01,79.23
17295,8/23/2022 12:30,-0.01,79.27
17296,8/23/2022 12:45,-0.01,79.38
17297,8/23/2022 13:00,-0.01,79.45
17298,8/23/2022 13:15,-0.01,79.45
17299,8/23/2022 13:30,-0.01,79.45
17300,8/23/2022 13:45,0,79.45
17301,8/23/2022 14:00,0,79.48
17302,8/23/2022 14:15,0,79.48
17303,8/23/2022 14:30,0,79.48
17304,8/23/2022 14:45,0,79.48
17305,8/23/2022 15:00,0.05,79.52
17306,8/23/2022 15:15,0.05,79.59
17307,8/23/2022 15:30,0.07,79.63
17308,8/23/2022 15:45,0.1,79.66
17309,8/23/2022 16:00,0.1,79.66
17310,8/23/2022 16:15,0.08,79.66
17311,8/23/2022 16:30,0.07,79.66
17312,8/23/2022 16:45,0.05,79.63
17313,8/23/2022 17:00,0.04,79.56
17314,8/23/2022 17:15,0.04,79.52
17315,8/23/2022 17:30,0.03,79.48
17316,8/23/2022 17:45,0.01,79.45
17317,8/23/2022 18:00,0,79.38
17318,8/23/2022 18:15,0,79.34
17319,8/23/2022 18:30,-0.01,79.3
17320,8/23/2022 18:45,-0.01,79.27
17321,8/23/2022 19:00,-0.01,79.27
17322,8/23/2022 19:15,-0.01,79.23
17323,8/23/2022 19:30,-0.01,79.16
17324,8/23/2022 19:45,-0.01,79.12
17325,8/23/2022 20:00,-0.01,79.09
17326,8/23/2022 20:15,-0.01,79.09
17327,8/23/2022 20:30,-0.01,79.05
17328,8/23/2022 20:45,-0.01,79.02
17329,8/23/2022 21:00,-0.01,78.98
17330,8/23/2022 21:15,-0.01,78.94
17331,8/23/2022 21:30,-0.01,78.91
17332,8/23/2022 21:45,-0.01,78.91
17333,8/23/2022 22:00,-0.01,78.87
17334,8/23/2022 22:15,-0.01,78.84
17335,8/23/2022 22:30,-0.01,78.8
17336,8/23/2022 22:45,-0.01,78.76
17337,8/23/2022 23:00,-0.01,78.73
17338,8/23/2022 23:15,-0.01,78.73
17339,8/23/2022 23:30,-0.01,78.69
17340,8/23/2022 23:45,-0.01,78.66
17341,8/24/2022 0:00,-0.01,78.62
17342,8/24/2022 0:15,-0.01,78.58
17343,8/24/2022 0:30,-0.01,78.55
17344,8/24/2022 0:45,-0.01,78.51
17345,8/24/2022 1:00,-0.01,78.48
17346,8/24/2022 1:15,-0.01,78.44
17347,8/24/2022 1:30,-0.01,78.4
17348,8/24/2022 1:45,-0.01,78.37
17349,8/24/2022 2:00,-0.01,78.33
17350,8/24/2022 2:15,-0.01,78.3
17351,8/24/2022 2:30,-0.01,78.26
17352,8/24/2022 2:45,-0.01,78.26
17353,8/24/2022 3:00,-0.01,78.22
17354,8/24/2022 3:15,-0.01,78.19
17355,8/24/2022 3:30,-0.01,78.15
17356,8/24/2022 3:45,-0.01,78.12
17357,8/24/2022 4:00,-0.01,78.12
17358,8/24/2022 4:15,-0.01,78.08
17359,8/24/2022 4:30,-0.01,78.04
17360,8/24/2022 4:45,-0.01,78.01
17361,8/24/2022 5:00,-0.01,78.01
17362,8/24/2022 5:15,-0.01,77.97
17363,8/24/2022 5:30,-0.01,77.94
17364,8/24/2022 5:45,-0.01,77.9
17365,8/24/2022 6:00,-0.01,77.86
17366,8/24/2022 6:15,-0.01,77.83
17367,8/24/2022 6:30,-0.01,77.83
17368,8/24/2022 6:45,-0.01,77.79
17369,8/24/2022 7:00,-0.01,77.76
17370,8/24/2022 7:15,-0.01,77.76
17371,8/24/2022 7:30,-0.01,77.76
17372,8/24/2022 7:45,-0.01,77.76
17373,8/24/2022 8:00,-0.01,77.79
17374,8/24/2022 8:15,-0.01,77.79
17375,8/24/2022 8:30,-0.01,77.83
17376,8/24/2022 8:45,-0.01,77.86
17377,8/24/2022 9:00,-0.01,77.9
17378,8/24/2022 9:15,-0.01,77.94
17379,8/24/2022 9:30,-0.01,78.01
17380,8/24/2022 9:45,-0.01,78.12
17381,8/24/2022 10:00,-0.01,78.22
17382,8/24/2022 10:15,-0.01,78.4
17383,8/24/2022 10:30,-0.01,78.55
17384,8/24/2022 10:45,-0.01,78.73
17385,8/24/2022 11:00,-0.01,78.8
17386,8/24/2022 11:15,-0.01,78.87
17387,8/24/2022 11:30,-0.01,78.91
17388,8/24/2022 11:45,-0.01,79.02
17389,8/24/2022 12:00,-0.01,79.12
17390,8/24/2022 12:15,-0.01,79.27
17391,8/24/2022 12:30,-0.01,79.38
17392,8/24/2022 12:45,-0.01,79.52
17393,8/24/2022 13:00,-0.01,79.63
17394,8/24/2022 13:15,-0.01,79.74
17395,8/24/2022 13:30,0,79.84
17396,8/24/2022 13:45,0,79.95
17397,8/24/2022 14:00,0.02,80.02
17398,8/24/2022 14:15,0.02,80.06
17399,8/24/2022 14:30,-0.01,80.1
17400,8/24/2022 14:45,0,80.13
17401,8/24/2022 15:00,0,80.13
17402,8/24/2022 15:15,0,80.13
17403,8/24/2022 15:30,0,80.13
17404,8/24/2022 15:45,0.01,80.13
17405,8/24/2022 16:00,0.01,80.17
17406,8/24/2022 16:15,0.01,80.17
17407,8/24/2022 16:30,0.01,80.17
17408,8/24/2022 16:45,0,80.13
17409,8/24/2022 17:00,0.01,80.1
17410,8/24/2022 17:15,0.01,80.06
17411,8/24/2022 17:30,0.02,79.99
17412,8/24/2022 17:45,0.04,79.95
17413,8/24/2022 18:00,0.03,79.92
17414,8/24/2022 18:15,0,79.88
17415,8/24/2022 18:30,-0.01,79.81
17416,8/24/2022 18:45,-0.01,79.77
17417,8/24/2022 19:00,-0.01,79.74
17418,8/24/2022 19:15,-0.01,79.66
17419,8/24/2022 19:30,-0.01,79.63
17420,8/24/2022 19:45,-0.01,79.59
17421,8/24/2022 20:00,-0.01,79.52
17422,8/24/2022 20:15,-0.01,79.48
17423,8/24/2022 20:30,-0.01,79.41
17424,8/24/2022 20:45,-0.01,79.34
17425,8/24/2022 21:00,-0.01,79.27
17426,8/24/2022 21:15,-0.01,79.23
17427,8/24/2022 21:30,-0.01,79.16
17428,8/24/2022 21:45,-0.01,79.12
17429,8/24/2022 22:00,-0.01,79.09
17430,8/24/2022 22:15,-0.01,79.02
17431,8/24/2022 22:30,-0.01,78.98
17432,8/24/2022 22:45,-0.01,78.91
17433,8/24/2022 23:00,-0.01,78.87
17434,8/24/2022 23:15,-0.01,78.84
17435,8/24/2022 23:30,-0.01,78.8
17436,8/24/2022 23:45,-0.01,78.73
17437,8/25/2022 0:00,-0.01,78.69
17438,8/25/2022 0:15,-0.01,78.69
17439,8/25/2022 0:30,-0.01,78.66
17440,8/25/2022 0:45,-0.01,78.62
17441,8/25/2022 1:00,-0.01,78.58
17442,8/25/2022 1:15,-0.01,78.55
17443,8/25/2022 1:30,-0.01,78.51
17444,8/25/2022 1:45,-0.01,78.51
17445,8/25/2022 2:00,-0.01,78.48
17446,8/25/2022 2:15,-0.01,78.44
17447,8/25/2022 2:30,-0.01,78.4
17448,8/25/2022 2:45,-0.01,78.37
17449,8/25/2022 3:00,-0.01,78.33
17450,8/25/2022 3:15,-0.01,78.3
17451,8/25/2022 3:30,-0.01,78.26
17452,8/25/2022 3:45,-0.01,78.22
17453,8/25/2022 4:00,-0.01,78.22
17454,8/25/2022 4:15,-0.01,78.19
17455,8/25/2022 4:30,-0.01,78.15
17456,8/25/2022 4:45,-0.01,78.12
17457,8/25/2022 5:00,-0.01,78.08
17458,8/25/2022 5:15,-0.01,78.04
17459,8/25/2022 5:30,-0.01,78.04
17460,8/25/2022 5:45,-0.01,78.01
17461,8/25/2022 6:00,-0.01,77.97
17462,8/25/2022 6:15,-0.01,77.94
17463,8/25/2022 6:30,-0.01,77.94
17464,8/25/2022 6:45,-0.01,77.9
17465,8/25/2022 7:00,-0.01,77.9
17466,8/25/2022 7:15,-0.01,77.9
17467,8/25/2022 7:30,-0.01,77.9
17468,8/25/2022 7:45,-0.01,77.9
17469,8/25/2022 8:00,-0.01,77.9
17470,8/25/2022 8:15,-0.01,77.9
17471,8/25/2022 8:30,-0.01,77.9
17472,8/25/2022 8:45,-0.01,77.94
17473,8/25/2022 9:00,-0.01,77.97
17474,8/25/2022 9:15,-0.01,78.01
17475,8/25/2022 9:30,-0.01,78.08
17476,8/25/2022 9:45,-0.01,78.22
17477,8/25/2022 10:00,-0.01,78.37
17478,8/25/2022 10:15,-0.01,78.51
17479,8/25/2022 10:30,-0.01,78.69
17480,8/25/2022 10:45,-0.01,78.84
17481,8/25/2022 11:00,-0.01,78.91
17482,8/25/2022 11:15,-0.01,79.05
17483,8/25/2022 11:30,-0.01,79.16
17484,8/25/2022 11:45,-0.01,79.23
17485,8/25/2022 12:00,-0.01,79.3
17486,8/25/2022 12:15,-0.01,79.41
17487,8/25/2022 12:30,-0.01,79.48
17488,8/25/2022 12:45,-0.01,79.59
17489,8/25/2022 13:00,0,79.63
17490,8/25/2022 13:15,0,79.63
17491,8/25/2022 13:30,-0.01,79.63
17492,8/25/2022 13:45,-0.01,79.59
17493,8/25/2022 14:00,-0.01,79.59
17494,8/25/2022 14:15,-0.01,79.56
17495,8/25/2022 14:30,-0.01,79.52
17496,8/25/2022 14:45,0,79.66
17497,8/25/2022 15:00,0.12,80.42
17498,8/25/2022 15:15,0.08,80.28
17499,8/25/2022 15:30,0.03,79.99
17500,8/25/2022 15:45,0,79.81
17501,8/25/2022 16:00,0.18,78.73
17502,8/25/2022 16:15,0.07,78.01
17503,8/25/2022 16:30,0.04,77.86
17504,8/25/2022 16:45,0.07,77.43
17505,8/25/2022 17:00,0.16,77.11
17506,8/25/2022 17:15,0.04,76.96
17507,8/25/2022 17:30,0.03,76.93
17508,8/25/2022 17:45,0.02,76.96
17509,8/25/2022 18:00,0,77.04
17510,8/25/2022 18:15,0,77.11
17511,8/25/2022 18:30,0,77.14
17512,8/25/2022 18:45,-0.01,77.18
17513,8/25/2022 19:00,-0.01,77.22
17514,8/25/2022 19:15,-0.01,77.22
17515,8/25/2022 19:30,-0.01,77.22
17516,8/25/2022 19:45,-0.01,77.22
17517,8/25/2022 20:00,-0.01,77.22
17518,8/25/2022 20:15,-0.01,77.25
17519,8/25/2022 20:30,-0.01,77.25
17520,8/25/2022 20:45,-0.01,77.29
17521,8/25/2022 21:00,-0.01,77.29
17522,8/25/2022 21:15,-0.01,77.32
17523,8/25/2022 21:30,-0.01,77.32
17524,8/25/2022 21:45,-0.01,77.36
17525,8/25/2022 22:00,-0.01,77.36
17526,8/25/2022 22:15,-0.01,77.36
17527,8/25/2022 22:30,-0.01,77.4
17528,8/25/2022 22:45,-0.01,77.4
17529,8/25/2022 23:00,-0.01,77.4
17530,8/25/2022 23:15,-0.01,77.4
17531,8/25/2022 23:30,-0.01,77.43
17532,8/25/2022 23:45,-0.01,77.43
17533,8/26/2022 0:00,-0.01,77.43
17534,8/26/2022 0:15,-0.01,77.43
17535,8/26/2022 0:30,-0.01,77.4
17536,8/26/2022 0:45,-0.01,77.4
17537,8/26/2022 1:00,-0.01,77.4
17538,8/26/2022 1:15,-0.01,77.4
17539,8/26/2022 1:30,-0.01,77.4
17540,8/26/2022 1:45,-0.01,77.4
17541,8/26/2022 2:00,-0.01,77.36
17542,8/26/2022 2:15,-0.01,77.36
17543,8/26/2022 2:30,-0.01,77.36
17544,8/26/2022 2:45,-0.01,77.36
17545,8/26/2022 3:00,-0.01,77.32
17546,8/26/2022 3:15,-0.01,77.32
17547,8/26/2022 3:30,-0.01,77.32
17548,8/26/2022 3:45,-0.01,77.32
17549,8/26/2022 4:00,-0.01,77.32
17550,8/26/2022 4:15,-0.01,77.32
17551,8/26/2022 4:30,-0.01,77.32
17552,8/26/2022 4:45,-0.01,77.32
17553,8/26/2022 5:00,-0.01,77.29
17554,8/26/2022 5:15,-0.01,77.29
17555,8/26/2022 5:30,-0.01,77.25
17556,8/26/2022 5:45,-0.01,77.25
17557,8/26/2022 6:00,-0.01,77.22
17558,8/26/2022 6:15,-0.01,77.22
17559,8/26/2022 6:30,-0.01,77.22
17560,8/26/2022 6:45,-0.01,77.22
17561,8/26/2022 7:00,-0.01,77.22
17562,8/26/2022 7:15,-0.01,77.22
17563,8/26/2022 7:30,-0.01,77.22
17564,8/26/2022 7:45,-0.01,77.22
17565,8/26/2022 8:00,-0.01,77.25
17566,8/26/2022 8:15,-0.01,77.25
17567,8/26/2022 8:30,-0.01,77.29
17568,8/26/2022 8:45,-0.01,77.29
17569,8/26/2022 9:00,-0.01,77.32
17570,8/26/2022 9:15,-0.01,77.36
17571,8/26/2022 9:30,-0.01,77.4
17572,8/26/2022 9:45,-0.01,77.5
17573,8/26/2022 10:00,-0.01,77.65
17574,8/26/2022 10:15,-0.01,77.79
17575,8/26/2022 10:30,-0.01,77.94
17576,8/26/2022 10:45,-0.01,78.08
17577,8/26/2022 11:00,-0.01,78.22
17578,8/26/2022 11:15,-0.01,78.37
17579,8/26/2022 11:30,0,78.48
17580,8/26/2022 11:45,0,78.58
17581,8/26/2022 12:00,0,78.69
17582,8/26/2022 12:15,0,78.84
17583,8/26/2022 12:30,0,78.94
17584,8/26/2022 12:45,0,79.02
17585,8/26/2022 13:00,0,79.12
17586,8/26/2022 13:15,0,79.23
17587,8/26/2022 13:30,0.01,79.34
17588,8/26/2022 13:45,0.01,79.45
17589,8/26/2022 14:00,0,79.52
17590,8/26/2022 14:15,0,79.59
17591,8/26/2022 14:30,0,79.66
17592,8/26/2022 14:45,0.01,79.74
17593,8/26/2022 15:00,0,79.77
17594,8/26/2022 15:15,0.01,79.81
17595,8/26/2022 15:30,0,79.84
17596,8/26/2022 15:45,0.01,79.88
17597,8/26/2022 16:00,0,79.88
17598,8/26/2022 16:15,0,79.92
17599,8/26/2022 16:30,0,79.88
17600,8/26/2022 16:45,0.05,79.84
17601,8/26/2022 17:00,0.01,79.74
17602,8/26/2022 17:15,0.01,79.66
17603,8/26/2022 17:30,0.01,79.59
17604,8/26/2022 17:45,0,79.52
17605,8/26/2022 18:00,0,79.45
17606,8/26/2022 18:15,0,79.41
17607,8/26/2022 18:30,0,79.34
17608,8/26/2022 18:45,-0.01,79.3
17609,8/26/2022 19:00,-0.01,79.23
17610,8/26/2022 19:15,-0.01,79.2
17611,8/26/2022 19:30,-0.01,79.16
17612,8/26/2022 19:45,-0.01,79.12
17613,8/26/2022 20:00,-0.01,79.09
17614,8/26/2022 20:15,-0.01,79.05
17615,8/26/2022 20:30,-0.01,79.02
17616,8/26/2022 20:45,-0.01,79.02
17617,8/26/2022 21:00,-0.01,78.98
17618,8/26/2022 21:15,-0.01,78.94
17619,8/26/2022 21:30,-0.01,78.94
17620,8/26/2022 21:45,-0.01,78.91
17621,8/26/2022 22:00,-0.01,78.87
17622,8/26/2022 22:15,-0.01,78.87
17623,8/26/2022 22:30,-0.01,78.84
17624,8/26/2022 22:45,-0.01,78.8
17625,8/26/2022 23:00,-0.01,78.76
17626,8/26/2022 23:15,-0.01,78.76
17627,8/26/2022 23:30,-0.01,78.73
17628,8/26/2022 23:45,-0.01,78.69
17629,8/27/2022 0:00,-0.01,78.69
17630,8/27/2022 0:15,-0.01,78.66
17631,8/27/2022 0:30,-0.01,78.62
17632,8/27/2022 0:45,-0.01,78.58
17633,8/27/2022 1:00,-0.01,78.55
17634,8/27/2022 1:15,-0.01,78.55
17635,8/27/2022 1:30,-0.01,78.51
17636,8/27/2022 1:45,-0.01,78.48
17637,8/27/2022 2:00,-0.01,78.48
17638,8/27/2022 2:15,-0.01,78.44
17639,8/27/2022 2:30,-0.01,78.44
17640,8/27/2022 2:45,-0.01,78.44
17641,8/27/2022 3:00,-0.01,78.4
17642,8/27/2022 3:15,-0.01,78.4
17643,8/27/2022 3:30,-0.01,78.37
17644,8/27/2022 3:45,-0.01,78.37
17645,8/27/2022 4:00,-0.01,78.33
17646,8/27/2022 4:15,-0.01,78.33
17647,8/27/2022 4:30,-0.01,78.3
17648,8/27/2022 4:45,-0.01,78.3
17649,8/27/2022 5:00,-0.01,78.3
17650,8/27/2022 5:15,-0.01,78.26
17651,8/27/2022 5:30,-0.01,78.22
17652,8/27/2022 5:45,-0.01,78.22
17653,8/27/2022 6:00,-0.01,78.22
17654,8/27/2022 6:15,-0.01,78.19
17655,8/27/2022 6:30,-0.01,78.15
17656,8/27/2022 6:45,-0.01,78.15
17657,8/27/2022 7:00,-0.01,78.15
17658,8/27/2022 7:15,-0.01,78.12
17659,8/27/2022 7:30,-0.01,78.12
17660,8/27/2022 7:45,-0.01,78.12
17661,8/27/2022 8:00,-0.01,78.12
17662,8/27/2022 8:15,-0.01,78.12
17663,8/27/2022 8:30,-0.01,78.12
17664,8/27/2022 8:45,-0.01,78.15
17665,8/27/2022 9:00,-0.01,78.15
17666,8/27/2022 9:15,-0.01,78.22
17667,8/27/2022 9:30,-0.01,78.3
17668,8/27/2022 9:45,-0.01,78.44
17669,8/27/2022 10:00,-0.01,78.66
17670,8/27/2022 10:15,-0.01,78.84
17671,8/27/2022 10:30,-0.01,79.02
17672,8/27/2022 10:45,-0.01,79.2
17673,8/27/2022 11:00,-0.01,79.38
17674,8/27/2022 11:15,-0.01,79.48
17675,8/27/2022 11:30,-0.01,79.63
17676,8/27/2022 11:45,-0.01,79.77
17677,8/27/2022 12:00,-0.01,79.92
17678,8/27/2022 12:15,-0.01,80.06
17679,8/27/2022 12:30,0,80.2
17680,8/27/2022 12:45,0,80.35
17681,8/27/2022 13:00,0,80.46
17682,8/27/2022 13:15,0,80.6
17683,8/27/2022 13:30,0,80.67
17684,8/27/2022 13:45,-0.01,80.67
17685,8/27/2022 14:00,0,80.71
17686,8/27/2022 14:15,-0.01,80.78
17687,8/27/2022 14:30,0,80.82
17688,8/27/2022 14:45,0,80.85
17689,8/27/2022 15:00,0,80.85
17690,8/27/2022 15:15,0,80.82
17691,8/27/2022 15:30,0,80.78
17692,8/27/2022 15:45,0,80.82
17693,8/27/2022 16:00,0,80.78
17694,8/27/2022 16:15,-0.01,80.78
17695,8/27/2022 16:30,0,80.74
17696,8/27/2022 16:45,0,80.67
17697,8/27/2022 17:00,0,80.64
17698,8/27/2022 17:15,0,80.6
17699,8/27/2022 17:30,0,80.53
17700,8/27/2022 17:45,-0.01,80.49
17701,8/27/2022 18:00,-0.01,80.42
17702,8/27/2022 18:15,-0.01,80.38
17703,8/27/2022 18:30,-0.01,80.35
17704,8/27/2022 18:45,-0.01,80.31
17705,8/27/2022 19:00,-0.01,80.28
17706,8/27/2022 19:15,-0.01,80.24
17707,8/27/2022 19:30,-0.01,80.2
17708,8/27/2022 19:45,-0.01,80.13
17709,8/27/2022 20:00,-0.01,80.1
17710,8/27/2022 20:15,-0.01,80.02
17711,8/27/2022 20:30,-0.01,79.99
17712,8/27/2022 20:45,-0.01,79.92
17713,8/27/2022 21:00,-0.01,79.84
17714,8/27/2022 21:15,-0.01,79.81
17715,8/27/2022 21:30,-0.01,79.74
17716,8/27/2022 21:45,-0.01,79.7
17717,8/27/2022 22:00,-0.01,79.63
17718,8/27/2022 22:15,-0.01,79.59
17719,8/27/2022 22:30,-0.01,79.52
17720,8/27/2022 22:45,-0.01,79.48
17721,8/27/2022 23:00,-0.01,79.45
17722,8/27/2022 23:15,-0.01,79.41
17723,8/27/2022 23:30,-0.01,79.34
17724,8/27/2022 23:45,-0.01,79.3
17725,8/28/2022 0:00,-0.01,79.27
17726,8/28/2022 0:15,-0.01,79.2
17727,8/28/2022 0:30,-0.01,79.16
17728,8/28/2022 0:45,-0.01,79.09
17729,8/28/2022 1:00,-0.01,79.05
17730,8/28/2022 1:15,-0.01,79.02
17731,8/28/2022 1:30,-0.01,78.98
17732,8/28/2022 1:45,-0.01,78.94
17733,8/28/2022 2:00,-0.01,78.87
17734,8/28/2022 2:15,-0.01,78.84
17735,8/28/2022 2:30,-0.01,78.8
17736,8/28/2022 2:45,-0.01,78.73
17737,8/28/2022 3:00,-0.01,78.69
17738,8/28/2022 3:15,-0.01,78.66
17739,8/28/2022 3:30,-0.01,78.62
17740,8/28/2022 3:45,-0.01,78.55
17741,8/28/2022 4:00,-0.01,78.51
17742,8/28/2022 4:15,-0.01,78.48
17743,8/28/2022 4:30,-0.01,78.44
17744,8/28/2022 4:45,-0.01,78.4
17745,8/28/2022 5:00,-0.01,78.33
17746,8/28/2022 5:15,-0.01,78.3
17747,8/28/2022 5:30,-0.01,78.22
17748,8/28/2022 5:45,-0.01,78.19
17749,8/28/2022 6:00,-0.01,78.15
17750,8/28/2022 6:15,-0.01,78.08
17751,8/28/2022 6:30,-0.01,78.04
17752,8/28/2022 6:45,-0.01,78.01
17753,8/28/2022 7:00,-0.01,77.97
17754,8/28/2022 7:15,-0.01,77.94
17755,8/28/2022 7:30,-0.01,77.94
17756,8/28/2022 7:45,-0.01,77.9
17757,8/28/2022 8:00,-0.01,77.86
17758,8/28/2022 8:15,-0.01,77.86
17759,8/28/2022 8:30,-0.01,77.83
17760,8/28/2022 8:45,-0.01,77.83
17761,8/28/2022 9:00,-0.01,77.83
17762,8/28/2022 9:15,-0.01,77.9
17763,8/28/2022 9:30,-0.01,77.97
17764,8/28/2022 9:45,-0.01,78.12
17765,8/28/2022 10:00,-0.01,78.26
17766,8/28/2022 10:15,-0.01,78.44
17767,8/28/2022 10:30,-0.01,78.58
17768,8/28/2022 10:45,-0.01,78.76
17769,8/28/2022 11:00,-0.01,78.87
17770,8/28/2022 11:15,-0.01,79.02
17771,8/28/2022 11:30,-0.01,79.12
17772,8/28/2022 11:45,-0.01,79.27
17773,8/28/2022 12:00,-0.01,79.45
17774,8/28/2022 12:15,-0.01,79.56
17775,8/28/2022 12:30,-0.01,79.7
17776,8/28/2022 12:45,-0.01,79.84
17777,8/28/2022 13:00,-0.01,79.99
17778,8/28/2022 13:15,-0.01,80.1
17779,8/28/2022 13:30,-0.01,80.2
17780,8/28/2022 13:45,-0.01,80.28
17781,8/28/2022 14:00,-0.01,80.35
17782,8/28/2022 14:15,-0.01,80.42
17783,8/28/2022 14:30,-0.01,80.49
17784,8/28/2022 14:45,-0.01,80.53
17785,8/28/2022 15:00,-0.01,80.56
17786,8/28/2022 15:15,-0.01,80.56
17787,8/28/2022 15:30,-0.01,80.6
17788,8/28/2022 15:45,-0.01,80.6
17789,8/28/2022 16:00,-0.01,80.56
17790,8/28/2022 16:15,-0.01,80.56
17791,8/28/2022 16:30,-0.01,80.53
17792,8/28/2022 16:45,-0.01,80.53
17793,8/28/2022 17:00,-0.01,80.49
17794,8/28/2022 17:15,-0.01,80.46
17795,8/28/2022 17:30,-0.01,80.42
17796,8/28/2022 17:45,-0.01,80.38
17797,8/28/2022 18:00,-0.01,80.35
17798,8/28/2022 18:15,-0.01,80.31
17799,8/28/2022 18:30,-0.01,80.28
17800,8/28/2022 18:45,-0.01,80.24
17801,8/28/2022 19:00,-0.01,80.24
17802,8/28/2022 19:15,-0.01,80.17
17803,8/28/2022 19:30,-0.01,80.13
17804,8/28/2022 19:45,-0.01,80.06
17805,8/28/2022 20:00,-0.01,80.02
17806,8/28/2022 20:15,-0.01,79.95
17807,8/28/2022 20:30,-0.01,79.88
17808,8/28/2022 20:45,-0.01,79.84
17809,8/28/2022 21:00,-0.01,79.81
17810,8/28/2022 21:15,-0.01,79.74
17811,8/28/2022 21:30,-0.01,79.7
17812,8/28/2022 21:45,-0.01,79.66
17813,8/28/2022 22:00,-0.01,79.63
17814,8/28/2022 22:15,-0.01,79.59
17815,8/28/2022 22:30,-0.01,79.52
17816,8/28/2022 22:45,-0.01,79.48
17817,8/28/2022 23:00,-0.01,79.45
17818,8/28/2022 23:15,-0.01,79.41
17819,8/28/2022 23:30,-0.01,79.38
17820,8/28/2022 23:45,-0.01,79.34
17821,8/29/2022 0:00,-0.01,79.3
17822,8/29/2022 0:15,-0.01,79.27
17823,8/29/2022 0:30,-0.01,79.23
17824,8/29/2022 0:45,-0.01,79.2
17825,8/29/2022 1:00,-0.01,79.16
17826,8/29/2022 1:15,-0.01,79.12
17827,8/29/2022 1:30,-0.01,79.09
17828,8/29/2022 1:45,-0.01,79.05
17829,8/29/2022 2:00,-0.01,78.98
17830,8/29/2022 2:15,-0.01,78.94
17831,8/29/2022 2:30,-0.01,78.91
17832,8/29/2022 2:45,-0.01,78.87
17833,8/29/2022 3:00,-0.01,78.84
17834,8/29/2022 3:15,-0.01,78.8
17835,8/29/2022 3:30,-0.01,78.76
17836,8/29/2022 3:45,-0.01,78.73
17837,8/29/2022 4:00,-0.01,78.66
17838,8/29/2022 4:15,-0.01,78.62
17839,8/29/2022 4:30,-0.01,78.58
17840,8/29/2022 4:45,-0.01,78.55
17841,8/29/2022 5:00,-0.01,78.51
17842,8/29/2022 5:15,-0.01,78.48
17843,8/29/2022 5:30,-0.01,78.44
17844,8/29/2022 5:45,-0.01,78.4
17845,8/29/2022 6:00,-0.01,78.37
17846,8/29/2022 6:15,-0.01,78.33
17847,8/29/2022 6:30,-0.01,78.33
17848,8/29/2022 6:45,-0.01,78.3
