#,Date ,"Full Range, μS/cm (LGR S/N: 10104851, SEN S/N: 10104851)","Temp, °C (LGR S/N: 10104851, SEN S/N: 10104851)",Specific_Conductance,Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851),Coupler Detached (LGR S/N: 10104851),Coupler Attached (LGR S/N: 10104851),Host Connected (LGR S/N: 10104851),Stopped (LGR S/N: 10104851),End Of File (LGR S/N: 10104851)
9229,7/26/2023 14:30,337.8,25.89,165.6,,,,,,,,,,,,,,,
9230,7/26/2023 14:45,338.2,25.92,165.7,,,,,,,,,,,,,,,
9231,7/26/2023 15:00,338.6,25.96,165.7,,,,,,,,,,,,,,,
9232,7/26/2023 15:15,339,26,165.8,,,,,,,,,,,,,,,
9233,7/26/2023 15:30,339.3,26.03,165.8,,,,,,,,,,,,,,,
9234,7/26/2023 15:45,339.3,26.06,165.7,,,,,,,,,,,,,,,
9235,7/26/2023 16:00,340.5,26.09,166.2,,,,,,,,,,,,,,,
9236,7/26/2023 16:15,340.9,26.12,166.3,,,,,,,,,,,,,,,
9237,7/26/2023 16:30,341.3,26.14,166.4,,,,,,,,,,,,,,,
9238,7/26/2023 16:45,342.1,26.17,166.7,,,,,,,,,,,,,,,
9239,7/26/2023 17:00,342.1,26.17,166.7,,,,,,,,,,,,,,,
9240,7/26/2023 17:15,342,26.18,166.6,,,,,,,,,,,,,,,
9241,7/26/2023 17:30,342.8,26.18,167,,,,,,,,,,,,,,,
9242,7/26/2023 17:45,343.2,26.17,167.3,,,,,,,,,,,,,,,
9243,7/26/2023 18:00,343.3,26.13,167.4,,,,,,,,,,,,,,,
9244,7/26/2023 18:15,343.3,26.11,167.5,,,,,,,,,,,,,,,
9245,7/26/2023 18:30,343.3,26.06,167.7,,,,,,,,,,,,,,,
9246,7/26/2023 18:45,344.1,26.02,168.2,,,,,,,,,,,,,,,
9247,7/26/2023 19:00,344.1,25.99,168.3,,,,,,,,,,,,,,,
9248,7/26/2023 19:15,344.1,25.95,168.5,,,,,,,,,,,,,,,
9249,7/26/2023 19:30,344.1,25.91,168.6,,,,,,,,,,,,,,,
9250,7/26/2023 19:45,344.1,25.88,168.7,,,,,,,,,,,,,,,
9251,7/26/2023 20:00,343.8,25.84,168.7,,,,,,,,,,,,,,,
9252,7/26/2023 20:15,343.4,25.82,168.6,,,,,,,,,,,,,,,
9253,7/26/2023 20:30,343.4,25.78,168.7,,,,,,,,,,,,,,,
9254,7/26/2023 20:45,343,25.74,168.7,,,,,,,,,,,,,,,
9255,7/26/2023 21:00,342.6,25.72,168.5,,,,,,,,,,,,,,,
9256,7/26/2023 21:15,342.6,25.68,168.7,,,,,,,,,,,,,,,
9257,7/26/2023 21:30,342.2,25.65,168.6,,,,,,,,,,,,,,,
9258,7/26/2023 21:45,342.3,25.62,168.7,,,,,,,,,,,,,,,
9259,7/26/2023 22:00,341.9,25.6,168.6,,,,,,,,,,,,,,,
9260,7/26/2023 22:15,341.9,25.56,168.8,,,,,,,,,,,,,,,
9261,7/26/2023 22:30,341.9,25.55,168.8,,,,,,,,,,,,,,,
9262,7/26/2023 22:45,341.9,25.52,168.9,,,,,,,,,,,,,,,
9263,7/26/2023 23:00,341.5,25.5,168.8,,,,,,,,,,,,,,,
9264,7/26/2023 23:15,341.5,25.48,168.8,,,,,,,,,,,,,,,
9265,7/26/2023 23:30,341.1,25.46,168.7,,,,,,,,,,,,,,,
9266,7/26/2023 23:45,341.1,25.44,168.8,,,,,,,,,,,,,,,
9267,7/27/2023 0:00,341.5,25.41,169.1,,,,,,,,,,,,,,,
9268,7/27/2023 0:15,341.1,25.4,168.9,,,,,,,,,,,,,,,
9269,7/27/2023 0:30,341.2,25.38,169,,,,,,,,,,,,,,,
9270,7/27/2023 0:45,341.6,25.37,169.3,,,,,,,,,,,,,,,
9271,7/27/2023 1:00,341.6,25.34,169.4,,,,,,,,,,,,,,,
9272,7/27/2023 1:15,341.6,25.33,169.4,,,,,,,,,,,,,,,
9273,7/27/2023 1:30,341.2,25.32,169.3,,,,,,,,,,,,,,,
9274,7/27/2023 1:45,341.2,25.31,169.3,,,,,,,,,,,,,,,
9275,7/27/2023 2:00,341.2,25.29,169.4,,,,,,,,,,,,,,,
9276,7/27/2023 2:15,341.2,25.28,169.4,,,,,,,,,,,,,,,
9277,7/27/2023 2:30,341.2,25.27,169.4,,,,,,,,,,,,,,,
9278,7/27/2023 2:45,341.2,25.26,169.5,,,,,,,,,,,,,,,
9279,7/27/2023 3:00,340.8,25.24,169.3,,,,,,,,,,,,,,,
9280,7/27/2023 3:15,340.8,25.23,169.4,,,,,,,,,,,,,,,
9281,7/27/2023 3:30,340.8,25.22,169.4,,,,,,,,,,,,,,,
9282,7/27/2023 3:45,340.8,25.21,169.4,,,,,,,,,,,,,,,
9283,7/27/2023 4:00,340.8,25.2,169.5,,,,,,,,,,,,,,,
9284,7/27/2023 4:15,340.8,25.18,169.6,,,,,,,,,,,,,,,
9285,7/27/2023 4:30,340,25.17,169.2,,,,,,,,,,,,,,,
9286,7/27/2023 4:45,340.4,25.17,169.4,,,,,,,,,,,,,,,
9287,7/27/2023 5:00,340,25.16,169.2,,,,,,,,,,,,,,,
9288,7/27/2023 5:15,339.7,25.15,169.1,,,,,,,,,,,,,,,
9289,7/27/2023 5:30,340.1,25.14,169.3,,,,,,,,,,,,,,,
9290,7/27/2023 5:45,340.1,25.14,169.3,,,,,,,,,,,,,,,
9291,7/27/2023 6:00,340.1,25.12,169.4,,,,,,,,,,,,,,,
9292,7/27/2023 6:15,340.1,25.11,169.5,,,,,,,,,,,,,,,
9293,7/27/2023 6:30,339.7,25.11,169.3,,,,,,,,,,,,,,,
9294,7/27/2023 6:45,339.7,25.1,169.3,,,,,,,,,,,,,,,
9295,7/27/2023 7:00,340.1,25.1,169.5,,,,,,,,,,,,,,,
9296,7/27/2023 7:15,340.1,25.09,169.5,,,,,,,,,,,,,,,
9297,7/27/2023 7:30,340.5,25.09,169.7,,,,,,,,,,,,,,,
9298,7/27/2023 7:45,341.3,25.09,170.1,,,,,,,,,,,,,,,
9299,7/27/2023 8:00,342.5,25.07,170.8,,,,,,,,,,,,,,,
9300,7/27/2023 8:15,343.2,25.07,171.1,,,,,,,,,,,,,,,
9301,7/27/2023 8:30,343.2,25.07,171.1,,,,,,,,,,,,,,,
9302,7/27/2023 8:45,343.6,25.07,171.3,,,,,,,,,,,,,,,
9303,7/27/2023 9:00,343.6,25.07,171.3,,,,,,,,,,,,,,,
9304,7/27/2023 9:15,344,25.07,171.5,,,,,,,,,,,,,,,
9305,7/27/2023 9:30,344.8,25.09,171.9,,,,,,,,,,,,,,,
9306,7/27/2023 9:45,345.6,25.09,172.3,,,,,,,,,,,,,,,
9307,7/27/2023 10:00,346.4,25.1,172.6,,,,,,,,,,,,,,,
9308,7/27/2023 10:15,346.4,25.11,172.6,,,,,,,,,,,,,,,
9309,7/27/2023 10:30,346.4,25.12,172.6,,,,,,,,,,,,,,,
9310,7/27/2023 10:45,346.8,25.14,172.7,,,,,,,,,,,,,,,
9311,7/27/2023 11:00,346.8,25.16,172.6,,,,,,,,,,,,,,,
9312,7/27/2023 11:15,346.8,25.18,172.5,,,,,,,,,,,,,,,
9313,7/27/2023 11:30,346.4,25.22,172.2,,,,,,,,,,,,,,,
9314,7/27/2023 11:45,345.6,25.26,171.7,,,,,,,,,,,,,,,
9315,7/27/2023 12:00,345.5,25.31,171.4,,,,,,,,,,,,,,,
9316,7/27/2023 12:15,345.1,25.35,171.1,,,,,,,,,,,,,,,
9317,7/27/2023 12:30,345.1,25.4,170.9,,,,,,,,,,,,,,,
9318,7/27/2023 12:45,345.1,25.46,170.7,,,,,,,,,,,,,,,
9319,7/27/2023 13:00,344.7,25.51,170.3,,,,,,,,,,,,,,,
9320,7/27/2023 13:15,345,25.57,170.2,,,,,,,,,,,,,,,
9321,7/27/2023 13:30,344.2,25.63,169.6,,,,,,,,,,,,,,,
9322,7/27/2023 13:45,344.6,25.68,169.7,,,,,,,,,,,,,,,
9323,7/27/2023 14:00,345,25.73,169.7,,,,,,,,,,,,,,,
9324,7/27/2023 14:15,345,25.79,169.5,,,,,,,,,,,,,,,
9325,7/27/2023 14:30,345.3,25.84,169.4,,,,,,,,,,,,,,,
9326,7/27/2023 14:45,345.3,25.89,169.3,,,,,,,,,,,,,,,
9327,7/27/2023 15:00,346.5,25.92,169.7,,,,,,,,,,,,,,,
9328,7/27/2023 15:15,346.9,25.97,169.8,,,,,,,,,,,,,,,
9329,7/27/2023 15:30,347.3,26,169.9,,,,,,,,,,,,,,,
9330,7/27/2023 15:45,348,26.03,170.1,,,,,,,,,,,,,,,
9331,7/27/2023 16:00,348.8,26.07,170.3,,,,,,,,,,,,,,,
9332,7/27/2023 16:15,349.2,26.08,170.5,,,,,,,,,,,,,,,
9333,7/27/2023 16:30,349.6,26.11,170.6,,,,,,,,,,,,,,,
9334,7/27/2023 16:45,350.4,26.13,170.9,,,,,,,,,,,,,,,
9335,7/27/2023 17:00,350.8,26.14,171.1,,,,,,,,,,,,,,,
9336,7/27/2023 17:15,351.2,26.16,171.2,,,,,,,,,,,,,,,
9337,7/27/2023 17:30,351.2,26.14,171.3,,,,,,,,,,,,,,,
9338,7/27/2023 17:45,351.6,26.13,171.5,,,,,,,,,,,,,,,
9339,7/27/2023 18:00,352.4,26.11,172,,,,,,,,,,,,,,,
9340,7/27/2023 18:15,352.4,26.07,172.1,,,,,,,,,,,,,,,
9341,7/27/2023 18:30,352.8,26.03,172.4,,,,,,,,,,,,,,,
9342,7/27/2023 18:45,353.2,26,172.7,,,,,,,,,,,,,,,
9343,7/27/2023 19:00,353.2,25.96,172.9,,,,,,,,,,,,,,,
9344,7/27/2023 19:15,352.8,25.92,172.8,,,,,,,,,,,,,,,
9345,7/27/2023 19:30,352.8,25.89,172.9,,,,,,,,,,,,,,,
9346,7/27/2023 19:45,352.9,25.84,173.2,,,,,,,,,,,,,,,
9347,7/27/2023 20:00,352.9,25.82,173.2,,,,,,,,,,,,,,,
9348,7/27/2023 20:15,352.9,25.77,173.4,,,,,,,,,,,,,,,
9349,7/27/2023 20:30,352.9,25.74,173.5,,,,,,,,,,,,,,,
9350,7/27/2023 20:45,352.5,25.71,173.4,,,,,,,,,,,,,,,
9351,7/27/2023 21:00,352.5,25.67,173.6,,,,,,,,,,,,,,,
9352,7/27/2023 21:15,352.2,25.63,173.6,,,,,,,,,,,,,,,
9353,7/27/2023 21:30,351.8,25.61,173.5,,,,,,,,,,,,,,,
9354,7/27/2023 21:45,351.8,25.57,173.6,,,,,,,,,,,,,,,
9355,7/27/2023 22:00,351.4,25.55,173.5,,,,,,,,,,,,,,,
9356,7/27/2023 22:15,351,25.52,173.4,,,,,,,,,,,,,,,
9357,7/27/2023 22:30,350.6,25.5,173.3,,,,,,,,,,,,,,,
9358,7/27/2023 22:45,350.6,25.48,173.3,,,,,,,,,,,,,,,
9359,7/27/2023 23:00,350.6,25.45,173.4,,,,,,,,,,,,,,,
9360,7/27/2023 23:15,350.6,25.44,173.5,,,,,,,,,,,,,,,
9361,7/27/2023 23:30,349.9,25.41,173.2,,,,,,,,,,,,,,,
9362,7/27/2023 23:45,349.5,25.39,173.1,,,,,,,,,,,,,,,
9363,7/28/2023 0:00,349.1,25.38,173,,,,,,,,,,,,,,,
9364,7/28/2023 0:15,349.1,25.35,173.1,,,,,,,,,,,,,,,
9365,7/28/2023 0:30,348.7,25.34,172.9,,,,,,,,,,,,,,,
9366,7/28/2023 0:45,348.7,25.33,172.9,,,,,,,,,,,,,,,
9367,7/28/2023 1:00,349.1,25.32,173.2,,,,,,,,,,,,,,,
9368,7/28/2023 1:15,349.1,25.29,173.3,,,,,,,,,,,,,,,
9369,7/28/2023 1:30,349.1,25.28,173.3,,,,,,,,,,,,,,,
9370,7/28/2023 1:45,348.7,25.27,173.2,,,,,,,,,,,,,,,
9371,7/28/2023 2:00,348.7,25.26,173.2,,,,,,,,,,,,,,,
9372,7/28/2023 2:15,348.7,25.24,173.3,,,,,,,,,,,,,,,
9373,7/28/2023 2:30,349.1,25.23,173.5,,,,,,,,,,,,,,,
9374,7/28/2023 2:45,349.5,25.22,173.7,,,,,,,,,,,,,,,
9375,7/28/2023 3:00,349.5,25.21,173.8,,,,,,,,,,,,,,,
9376,7/28/2023 3:15,349.1,25.2,173.6,,,,,,,,,,,,,,,
9377,7/28/2023 3:30,349.5,25.2,173.8,,,,,,,,,,,,,,,
9378,7/28/2023 3:45,349.1,25.18,173.7,,,,,,,,,,,,,,,
9379,7/28/2023 4:00,348.8,25.17,173.6,,,,,,,,,,,,,,,
9380,7/28/2023 4:15,348.8,25.16,173.6,,,,,,,,,,,,,,,
9381,7/28/2023 4:30,348.4,25.15,173.4,,,,,,,,,,,,,,,
9382,7/28/2023 4:45,347.6,25.15,173,,,,,,,,,,,,,,,
9383,7/28/2023 5:00,347.6,25.14,173.1,,,,,,,,,,,,,,,
9384,7/28/2023 5:15,347.6,25.12,173.2,,,,,,,,,,,,,,,
9385,7/28/2023 5:30,347.2,25.12,173,,,,,,,,,,,,,,,
9386,7/28/2023 5:45,347.6,25.11,173.2,,,,,,,,,,,,,,,
9387,7/28/2023 6:00,347.6,25.1,173.2,,,,,,,,,,,,,,,
9388,7/28/2023 6:15,347.6,25.1,173.2,,,,,,,,,,,,,,,
9389,7/28/2023 6:30,347.6,25.09,173.3,,,,,,,,,,,,,,,
9390,7/28/2023 6:45,348,25.09,173.5,,,,,,,,,,,,,,,
9391,7/28/2023 7:00,347.6,25.09,173.3,,,,,,,,,,,,,,,
9392,7/28/2023 7:15,347.2,25.07,173.1,,,,,,,,,,,,,,,
9393,7/28/2023 7:30,347.2,25.07,173.1,,,,,,,,,,,,,,,
9394,7/28/2023 7:45,347.2,25.07,173.1,,,,,,,,,,,,,,,
9395,7/28/2023 8:00,347.2,25.06,173.2,,,,,,,,,,,,,,,
9396,7/28/2023 8:15,347.6,25.06,173.4,,,,,,,,,,,,,,,
9397,7/28/2023 8:30,347.6,25.06,173.4,,,,,,,,,,,,,,,
9398,7/28/2023 8:45,348.4,25.06,173.8,,,,,,,,,,,,,,,
9399,7/28/2023 9:00,348.8,25.07,173.9,,,,,,,,,,,,,,,
9400,7/28/2023 9:15,348.8,25.06,174,,,,,,,,,,,,,,,
9401,7/28/2023 9:30,348.8,25.07,173.9,,,,,,,,,,,,,,,
9402,7/28/2023 9:45,347.6,25.07,173.3,,,,,,,,,,,,,,,
9403,7/28/2023 10:00,347.6,25.09,173.3,,,,,,,,,,,,,,,
9404,7/28/2023 10:15,347.6,25.1,173.2,,,,,,,,,,,,,,,
9405,7/28/2023 10:30,347.6,25.11,173.2,,,,,,,,,,,,,,,
9406,7/28/2023 10:45,347.2,25.12,173,,,,,,,,,,,,,,,
9407,7/28/2023 11:00,347.2,25.15,172.8,,,,,,,,,,,,,,,
9408,7/28/2023 11:15,347.2,25.18,172.7,,,,,,,,,,,,,,,
9409,7/28/2023 11:30,347.2,25.22,172.6,,,,,,,,,,,,,,,
9410,7/28/2023 11:45,347.1,25.26,172.4,,,,,,,,,,,,,,,
9411,7/28/2023 12:00,346.7,25.31,172,,,,,,,,,,,,,,,
9412,7/28/2023 12:15,346.7,25.35,171.9,,,,,,,,,,,,,,,
9413,7/28/2023 12:30,346.7,25.41,171.7,,,,,,,,,,,,,,,
9414,7/28/2023 12:45,347.9,25.46,172.1,,,,,,,,,,,,,,,
9415,7/28/2023 13:00,348.2,25.51,172,,,,,,,,,,,,,,,
9416,7/28/2023 13:15,348.2,25.56,171.9,,,,,,,,,,,,,,,
9417,7/28/2023 13:30,348.6,25.61,171.9,,,,,,,,,,,,,,,
9418,7/28/2023 13:45,349,25.66,171.9,,,,,,,,,,,,,,,
9419,7/28/2023 14:00,349,25.71,171.7,,,,,,,,,,,,,,,
9420,7/28/2023 14:15,348.9,25.74,171.6,,,,,,,,,,,,,,,
9421,7/28/2023 14:30,349.3,25.78,171.6,,,,,,,,,,,,,,,
9422,7/28/2023 14:45,350.1,25.82,171.9,,,,,,,,,,,,,,,
9423,7/28/2023 15:00,350.5,25.85,172,,,,,,,,,,,,,,,
9424,7/28/2023 15:15,350.9,25.89,172,,,,,,,,,,,,,,,
9425,7/28/2023 15:30,351.2,25.92,172,,,,,,,,,,,,,,,
9426,7/28/2023 15:45,351.6,25.95,172.1,,,,,,,,,,,,,,,
9427,7/28/2023 16:00,352.4,25.99,172.4,,,,,,,,,,,,,,,
9428,7/28/2023 16:15,352.8,26,172.5,,,,,,,,,,,,,,,
9429,7/28/2023 16:30,353.6,26.01,172.9,,,,,,,,,,,,,,,
9430,7/28/2023 16:45,354,26.02,173.1,,,,,,,,,,,,,,,
9431,7/28/2023 17:00,354.4,26.03,173.2,,,,,,,,,,,,,,,
9432,7/28/2023 17:15,355.2,26.03,173.6,,,,,,,,,,,,,,,
9433,7/28/2023 17:30,355.2,26.03,173.6,,,,,,,,,,,,,,,
9434,7/28/2023 17:45,355.2,26.01,173.7,,,,,,,,,,,,,,,
9435,7/28/2023 18:00,356,25.97,174.2,,,,,,,,,,,,,,,
9436,7/28/2023 18:15,356,25.94,174.3,,,,,,,,,,,,,,,
9437,7/28/2023 18:30,356,25.91,174.4,,,,,,,,,,,,,,,
9438,7/28/2023 18:45,356,25.86,174.6,,,,,,,,,,,,,,,
9439,7/28/2023 19:00,356.4,25.83,174.9,,,,,,,,,,,,,,,
9440,7/28/2023 19:15,356.1,25.79,174.9,,,,,,,,,,,,,,,
9441,7/28/2023 19:30,356.1,25.74,175.1,,,,,,,,,,,,,,,
9442,7/28/2023 19:45,356.1,25.72,175.2,,,,,,,,,,,,,,,
9443,7/28/2023 20:00,356.1,25.68,175.3,,,,,,,,,,,,,,,
9444,7/28/2023 20:15,356.1,25.66,175.4,,,,,,,,,,,,,,,
9445,7/28/2023 20:30,356.1,25.62,175.5,,,,,,,,,,,,,,,
9446,7/28/2023 20:45,355.3,25.58,175.3,,,,,,,,,,,,,,,
9447,7/28/2023 21:00,355,25.56,175.2,,,,,,,,,,,,,,,
9448,7/28/2023 21:15,354.6,25.54,175.1,,,,,,,,,,,,,,,
9449,7/28/2023 21:30,354.2,25.51,175,,,,,,,,,,,,,,,
9450,7/28/2023 21:45,353.8,25.49,174.9,,,,,,,,,,,,,,,
9451,7/28/2023 22:00,353.8,25.46,175,,,,,,,,,,,,,,,
9452,7/28/2023 22:15,353.8,25.45,175,,,,,,,,,,,,,,,
9453,7/28/2023 22:30,353.8,25.44,175.1,,,,,,,,,,,,,,,
9454,7/28/2023 22:45,354.2,25.41,175.4,,,,,,,,,,,,,,,
9455,7/28/2023 23:00,353.8,25.4,175.2,,,,,,,,,,,,,,,
9456,7/28/2023 23:15,353.8,25.39,175.2,,,,,,,,,,,,,,,
9457,7/28/2023 23:30,353.8,25.37,175.3,,,,,,,,,,,,,,,
9458,7/28/2023 23:45,353.8,25.37,175.3,,,,,,,,,,,,,,,
9459,7/29/2023 0:00,353.8,25.34,175.4,,,,,,,,,,,,,,,
9460,7/29/2023 0:15,353.9,25.33,175.5,,,,,,,,,,,,,,,
9461,7/29/2023 0:30,353.5,25.32,175.4,,,,,,,,,,,,,,,
9462,7/29/2023 0:45,353.1,25.31,175.2,,,,,,,,,,,,,,,
9463,7/29/2023 1:00,353.1,25.31,175.2,,,,,,,,,,,,,,,
9464,7/29/2023 1:15,353.1,25.28,175.3,,,,,,,,,,,,,,,
9465,7/29/2023 1:30,352.7,25.28,175.1,,,,,,,,,,,,,,,
9466,7/29/2023 1:45,352.7,25.27,175.1,,,,,,,,,,,,,,,
9467,7/29/2023 2:00,352.7,25.26,175.2,,,,,,,,,,,,,,,
9468,7/29/2023 2:15,353.1,25.24,175.5,,,,,,,,,,,,,,,
9469,7/29/2023 2:30,352.7,25.23,175.3,,,,,,,,,,,,,,,
9470,7/29/2023 2:45,352.7,25.23,175.3,,,,,,,,,,,,,,,
9471,7/29/2023 3:00,352.7,25.22,175.3,,,,,,,,,,,,,,,
9472,7/29/2023 3:15,352.3,25.22,175.1,,,,,,,,,,,,,,,
9473,7/29/2023 3:30,352.7,25.21,175.4,,,,,,,,,,,,,,,
9474,7/29/2023 3:45,352.7,25.21,175.4,,,,,,,,,,,,,,,
9475,7/29/2023 4:00,353.1,25.2,175.6,,,,,,,,,,,,,,,
9476,7/29/2023 4:15,353.5,25.18,175.9,,,,,,,,,,,,,,,
9477,7/29/2023 4:30,353.9,25.18,176.1,,,,,,,,,,,,,,,
9478,7/29/2023 4:45,353.5,25.17,175.9,,,,,,,,,,,,,,,
9479,7/29/2023 5:00,353.1,25.17,175.7,,,,,,,,,,,,,,,
9480,7/29/2023 5:15,353.1,25.17,175.7,,,,,,,,,,,,,,,
9481,7/29/2023 5:30,352.7,25.16,175.5,,,,,,,,,,,,,,,
9482,7/29/2023 5:45,352.7,25.16,175.5,,,,,,,,,,,,,,,
9483,7/29/2023 6:00,352.7,25.15,175.6,,,,,,,,,,,,,,,
9484,7/29/2023 6:15,352.7,25.15,175.6,,,,,,,,,,,,,,,
9485,7/29/2023 6:30,352.3,25.15,175.4,,,,,,,,,,,,,,,
9486,7/29/2023 6:45,351.9,25.14,175.2,,,,,,,,,,,,,,,
9487,7/29/2023 7:00,351.9,25.14,175.2,,,,,,,,,,,,,,,
9488,7/29/2023 7:15,351.2,25.12,174.9,,,,,,,,,,,,,,,
9489,7/29/2023 7:30,350.8,25.12,174.7,,,,,,,,,,,,,,,
9490,7/29/2023 7:45,351.2,25.12,174.9,,,,,,,,,,,,,,,
9491,7/29/2023 8:00,351.5,25.12,175.1,,,,,,,,,,,,,,,
9492,7/29/2023 8:15,351.9,25.14,175.2,,,,,,,,,,,,,,,
9493,7/29/2023 8:30,351.9,25.14,175.2,,,,,,,,,,,,,,,
9494,7/29/2023 8:45,352.3,25.14,175.4,,,,,,,,,,,,,,,
9495,7/29/2023 9:00,352.3,25.14,175.4,,,,,,,,,,,,,,,
9496,7/29/2023 9:15,352.3,25.12,175.5,,,,,,,,,,,,,,,
9497,7/29/2023 9:30,352.7,25.14,175.6,,,,,,,,,,,,,,,
9498,7/29/2023 9:45,352.7,25.15,175.6,,,,,,,,,,,,,,,
9499,7/29/2023 10:00,352.7,25.15,175.6,,,,,,,,,,,,,,,
9500,7/29/2023 10:15,352.7,25.17,175.5,,,,,,,,,,,,,,,
9501,7/29/2023 10:30,352.7,25.17,175.5,,,,,,,,,,,,,,,
9502,7/29/2023 10:45,352.7,25.2,175.4,,,,,,,,,,,,,,,
9503,7/29/2023 11:00,352.3,25.22,175.1,,,,,,,,,,,,,,,
9504,7/29/2023 11:15,351.9,25.24,174.9,,,,,,,,,,,,,,,
9505,7/29/2023 11:30,351.9,25.28,174.7,,,,,,,,,,,,,,,
9506,7/29/2023 11:45,351.9,25.32,174.6,,,,,,,,,,,,,,,
9507,7/29/2023 12:00,351.9,25.35,174.5,,,,,,,,,,,,,,,
9508,7/29/2023 12:15,351.8,25.39,174.3,,,,,,,,,,,,,,,
9509,7/29/2023 12:30,351.8,25.43,174.1,,,,,,,,,,,,,,,
9510,7/29/2023 12:45,351.4,25.45,173.8,,,,,,,,,,,,,,,
9511,7/29/2023 13:00,351.8,25.49,173.9,,,,,,,,,,,,,,,
9512,7/29/2023 13:15,352.2,25.51,174,,,,,,,,,,,,,,,
9513,7/29/2023 13:30,352.6,25.54,174.1,,,,,,,,,,,,,,,
9514,7/29/2023 13:45,353,25.56,174.2,,,,,,,,,,,,,,,
9515,7/29/2023 14:00,353,25.58,174.2,,,,,,,,,,,,,,,
9516,7/29/2023 14:15,353,25.61,174,,,,,,,,,,,,,,,
9517,7/29/2023 14:30,353.7,25.65,174.2,,,,,,,,,,,,,,,
9518,7/29/2023 14:45,353.7,25.66,174.2,,,,,,,,,,,,,,,
9519,7/29/2023 15:00,361.2,25.69,177.8,,,,,,,,,,,,,,,
9520,7/29/2023 15:15,354.1,25.72,174.2,,,,,,,,,,,,,,,
9521,7/29/2023 15:30,354.1,25.75,174.1,,,,,,,,,,,,,,,
9522,7/29/2023 15:45,353.7,25.79,173.7,,,,,,,,,,,,,,,
9523,7/29/2023 16:00,354.1,25.83,173.8,,,,,,,,,,,,,,,
9524,7/29/2023 16:15,354.8,25.85,174.1,,,,,,,,,,,,,,,
9525,7/29/2023 16:30,354.4,25.89,173.7,,,,,,,,,,,,,,,
9526,7/29/2023 16:45,355.2,25.91,174,,,,,,,,,,,,,,,
9527,7/29/2023 17:00,356,25.94,174.3,,,,,,,,,,,,,,,
9528,7/29/2023 17:15,356,25.94,174.3,,,,,,,,,,,,,,,
9529,7/29/2023 17:30,356.4,25.95,174.5,,,,,,,,,,,,,,,
9530,7/29/2023 17:45,356.8,25.94,174.7,,,,,,,,,,,,,,,
9531,7/29/2023 18:00,356.8,25.92,174.8,,,,,,,,,,,,,,,
9532,7/29/2023 18:15,357.2,25.91,175,,,,,,,,,,,,,,,
9533,7/29/2023 18:30,357.2,25.89,175.1,,,,,,,,,,,,,,,
9534,7/29/2023 18:45,357.6,25.85,175.4,,,,,,,,,,,,,,,
9535,7/29/2023 19:00,358,25.83,175.7,,,,,,,,,,,,,,,
9536,7/29/2023 19:15,357.6,25.8,175.6,,,,,,,,,,,,,,,
9537,7/29/2023 19:30,358,25.78,175.9,,,,,,,,,,,,,,,
9538,7/29/2023 19:45,358.1,25.74,176.1,,,,,,,,,,,,,,,
9539,7/29/2023 20:00,357.7,25.72,176,,,,,,,,,,,,,,,
9540,7/29/2023 20:15,358.1,25.69,176.3,,,,,,,,,,,,,,,
9541,7/29/2023 20:30,357.7,25.66,176.2,,,,,,,,,,,,,,,
9542,7/29/2023 20:45,357.3,25.63,176.1,,,,,,,,,,,,,,,
9543,7/29/2023 21:00,356.9,25.61,176,,,,,,,,,,,,,,,
9544,7/29/2023 21:15,357.3,25.58,176.3,,,,,,,,,,,,,,,
9545,7/29/2023 21:30,357.3,25.56,176.4,,,,,,,,,,,,,,,
9546,7/29/2023 21:45,357.3,25.55,176.4,,,,,,,,,,,,,,,
9547,7/29/2023 22:00,357.3,25.52,176.5,,,,,,,,,,,,,,,
9548,7/29/2023 22:15,357,25.5,176.4,,,,,,,,,,,,,,,
9549,7/29/2023 22:30,357.4,25.49,176.7,,,,,,,,,,,,,,,
9550,7/29/2023 22:45,357.4,25.46,176.8,,,,,,,,,,,,,,,
9551,7/29/2023 23:00,357.4,25.45,176.8,,,,,,,,,,,,,,,
9552,7/29/2023 23:15,357.4,25.43,176.9,,,,,,,,,,,,,,,
9553,7/29/2023 23:30,357.4,25.43,176.9,,,,,,,,,,,,,,,
9554,7/29/2023 23:45,357,25.4,176.8,,,,,,,,,,,,,,,
9555,7/30/2023 0:00,357,25.39,176.8,,,,,,,,,,,,,,,
9556,7/30/2023 0:15,357,25.38,176.9,,,,,,,,,,,,,,,
9557,7/30/2023 0:30,357,25.37,176.9,,,,,,,,,,,,,,,
9558,7/30/2023 0:45,357,25.35,177,,,,,,,,,,,,,,,
9559,7/30/2023 1:00,356.6,25.34,176.8,,,,,,,,,,,,,,,
9560,7/30/2023 1:15,356.2,25.33,176.7,,,,,,,,,,,,,,,
9561,7/30/2023 1:30,356.2,25.32,176.7,,,,,,,,,,,,,,,
9562,7/30/2023 1:45,356.2,25.31,176.7,,,,,,,,,,,,,,,
9563,7/30/2023 2:00,356.2,25.29,176.8,,,,,,,,,,,,,,,
