#,Date,Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv), pH  
11795,08/05/2022 08:15:00,25.91,-11.39,6.76
11796,08/05/2022 08:30:00,25.94,-11.42,6.76
11797,08/05/2022 08:45:00,25.96,-11.41,6.76
11798,08/05/2022 09:00:00,25.99,-11.41,6.76
11799,08/05/2022 09:15:00,26.04,-11.33,6.76
11800,08/05/2022 09:30:00,26.08,-11.30,6.76
11801,08/05/2022 09:45:00,26.13,-11.25,6.75
11802,08/05/2022 10:00:00,26.23,-11.19,6.75
11803,08/05/2022 10:15:00,26.30,-11.19,6.75
11804,08/05/2022 10:30:00,26.38,-11.08,6.75
11805,08/05/2022 10:45:00,26.50,-11.06,6.75
11806,08/05/2022 11:00:00,26.65,-10.97,6.75
11807,08/05/2022 11:15:00,26.77,-10.89,6.75
11808,08/05/2022 11:30:00,26.96,-11.02,6.75
11809,08/05/2022 11:45:00,27.28,-11.38,6.76
11810,08/05/2022 12:00:00,27.53,-11.39,6.76
11811,08/05/2022 12:15:00,27.70,-11.77,6.76
11812,08/05/2022 12:30:00,27.90,-11.84,6.77
11813,08/05/2022 12:45:00,28.07,-11.66,6.76
11814,08/05/2022 13:00:00,28.27,-11.69,6.76
11815,08/05/2022 13:15:00,28.62,-12.44,6.78
11816,08/05/2022 13:30:00,29.02,-13.11,6.79
11817,08/05/2022 13:45:00,29.36,-12.61,6.78
11818,08/05/2022 14:00:00,29.71,-12.38,6.78
11819,08/05/2022 14:15:00,30.09,-12.16,6.77
11820,08/05/2022 14:30:00,30.47,-11.98,6.77
11821,08/05/2022 14:45:00,30.80,-11.80,6.77
11822,08/05/2022 15:00:00,31.13,-11.61,6.76
11823,08/05/2022 15:15:00,31.48,-11.48,6.76
11824,08/05/2022 15:30:00,31.79,-11.17,6.76
11825,08/05/2022 15:45:00,32.02,-10.81,6.75
11826,08/05/2022 16:00:00,32.23,-10.66,6.75
11827,08/05/2022 16:15:00,32.36,-10.47,6.75
11828,08/05/2022 16:30:00,32.41,-9.94,6.74
11829,08/05/2022 16:45:00,32.36,-9.31,6.73
11830,08/05/2022 17:00:00,32.18,-9.16,6.72
11831,08/05/2022 17:15:00,31.92,-9.55,6.73
11832,08/05/2022 17:30:00,31.66,-9.44,6.73
11833,08/05/2022 17:45:00,31.41,-9.09,6.72
11834,08/05/2022 18:00:00,31.18,-9.20,6.72
11835,08/05/2022 18:15:00,30.98,-8.67,6.72
11836,08/05/2022 18:30:00,30.77,-8.61,6.71
11837,08/05/2022 18:45:00,30.55,-8.73,6.72
11838,08/05/2022 19:00:00,30.34,-8.88,6.72
11839,08/05/2022 19:15:00,30.07,-9.55,6.73
11840,08/05/2022 19:30:00,29.94,-9.31,6.73
11841,08/05/2022 19:45:00,29.74,-8.45,6.71
11842,08/05/2022 20:00:00,29.54,-8.72,6.72
11843,08/05/2022 20:15:00,29.34,-8.91,6.72
11844,08/05/2022 20:30:00,29.16,-9.03,6.72
11845,08/05/2022 20:45:00,29.02,-9.20,6.72
11846,08/05/2022 21:00:00,28.84,-9.31,6.72
11847,08/05/2022 21:15:00,28.69,-9.36,6.73
11848,08/05/2022 21:30:00,28.54,-9.39,6.73
11849,08/05/2022 21:45:00,28.42,-9.41,6.73
11850,08/05/2022 22:00:00,28.30,-9.53,6.73
11851,08/05/2022 22:15:00,28.12,-9.81,6.73
11852,08/05/2022 22:30:00,28.02,-9.33,6.72
11853,08/05/2022 22:45:00,27.87,-9.41,6.73
11854,08/05/2022 23:00:00,27.75,-9.55,6.73
11855,08/05/2022 23:15:00,27.65,-9.55,6.73
11856,08/05/2022 23:30:00,27.55,-9.67,6.73
11857,08/05/2022 23:45:00,27.46,-9.78,6.73
11858,08/06/2022 00:00:00,27.36,-9.88,6.73
11859,08/06/2022 00:15:00,27.28,-9.95,6.73
11860,08/06/2022 00:30:00,27.19,-9.97,6.73
11861,08/06/2022 00:45:00,27.09,-9.97,6.73
11862,08/06/2022 01:00:00,26.99,-10.05,6.74
11863,08/06/2022 01:15:00,26.92,-10.42,6.74
11864,08/06/2022 01:30:00,26.84,-10.41,6.74
11865,08/06/2022 01:45:00,26.77,-10.33,6.74
11866,08/06/2022 02:00:00,26.70,-10.33,6.74
11867,08/06/2022 02:15:00,26.65,-10.39,6.74
11868,08/06/2022 02:30:00,26.60,-10.47,6.74
11869,08/06/2022 02:45:00,26.55,-10.55,6.74
11870,08/06/2022 03:00:00,26.48,-10.63,6.74
11871,08/06/2022 03:15:00,26.43,-10.69,6.75
11872,08/06/2022 03:30:00,26.38,-10.73,6.75
11873,08/06/2022 03:45:00,26.33,-10.81,6.75
11874,08/06/2022 04:00:00,26.28,-10.81,6.75
11875,08/06/2022 04:15:00,26.23,-10.81,6.75
11876,08/06/2022 04:30:00,26.18,-10.77,6.75
11877,08/06/2022 04:45:00,26.13,-10.78,6.75
11878,08/06/2022 05:00:00,26.08,-10.80,6.75
11879,08/06/2022 05:15:00,26.04,-10.83,6.75
11880,08/06/2022 05:30:00,25.99,-10.86,6.75
11881,08/06/2022 05:45:00,25.94,-10.86,6.75
11882,08/06/2022 06:00:00,25.91,-10.95,6.75
11883,08/06/2022 06:15:00,25.87,-11.02,6.75
11884,08/06/2022 06:30:00,25.82,-11.08,6.75
11885,08/06/2022 06:45:00,25.77,-11.08,6.75
11886,08/06/2022 07:00:00,25.72,-11.14,6.75
11887,08/06/2022 07:15:00,25.67,-11.19,6.75
11888,08/06/2022 07:30:00,25.65,-11.22,6.75
11889,08/06/2022 07:45:00,25.60,-11.25,6.75
11890,08/06/2022 08:00:00,25.57,-11.22,6.75
11891,08/06/2022 08:15:00,25.55,-11.25,6.75
11892,08/06/2022 08:30:00,25.55,-11.28,6.75
11893,08/06/2022 08:45:00,25.53,-11.20,6.75
11894,08/06/2022 09:00:00,25.53,-11.16,6.75
11895,08/06/2022 09:15:00,25.57,-11.06,6.75
11896,08/06/2022 09:30:00,25.62,-10.97,6.75
11897,08/06/2022 09:45:00,25.72,-10.89,6.75
11898,08/06/2022 10:00:00,25.84,-10.78,6.75
11899,08/06/2022 10:15:00,26.01,-10.63,6.74
11900,08/06/2022 10:30:00,26.13,-10.42,6.74
11901,08/06/2022 10:45:00,26.28,-10.34,6.74
11902,08/06/2022 11:00:00,26.45,-10.25,6.74
11903,08/06/2022 11:15:00,26.65,-9.89,6.73
11904,08/06/2022 11:30:00,26.84,-9.72,6.73
11905,08/06/2022 11:45:00,27.11,-9.70,6.73
11906,08/06/2022 12:00:00,27.36,-9.80,6.73
11907,08/06/2022 12:15:00,27.60,-10.02,6.74
11908,08/06/2022 12:30:00,27.87,-9.95,6.73
11909,08/06/2022 12:45:00,28.10,-9.61,6.73
11910,08/06/2022 13:00:00,28.34,-9.39,6.73
11911,08/06/2022 13:15:00,28.54,-9.34,6.72
11912,08/06/2022 13:30:00,28.72,-9.39,6.73
11913,08/06/2022 13:45:00,28.89,-9.27,6.72
11914,08/06/2022 14:00:00,29.09,-9.36,6.73
11915,08/06/2022 14:15:00,29.36,-9.63,6.73
11916,08/06/2022 14:30:00,29.61,-9.88,6.73
11917,08/06/2022 14:45:00,29.97,-10.41,6.74
11918,08/06/2022 15:00:00,30.14,-9.70,6.73
11919,08/06/2022 15:15:00,30.24,-8.95,6.72
11920,08/06/2022 15:30:00,30.34,-8.78,6.72
11921,08/06/2022 15:45:00,30.42,-8.34,6.71
11922,08/06/2022 16:00:00,30.67,-8.16,6.71
11923,08/06/2022 16:15:00,30.77,-7.64,6.70
11924,08/06/2022 16:30:00,30.80,-7.61,6.70
11925,08/06/2022 16:45:00,30.87,-7.66,6.70
11926,08/06/2022 17:00:00,30.92,-7.83,6.70
11927,08/06/2022 17:15:00,30.92,-7.92,6.70
11928,08/06/2022 17:30:00,30.75,-8.06,6.71
11929,08/06/2022 17:45:00,30.49,-8.69,6.72
11930,08/06/2022 18:00:00,30.27,-8.67,6.72
11931,08/06/2022 18:15:00,30.02,-8.50,6.71
11932,08/06/2022 18:30:00,29.79,-8.41,6.71
11933,08/06/2022 18:45:00,29.61,-8.42,6.71
11934,08/06/2022 19:00:00,29.44,-8.08,6.70
11935,08/06/2022 19:15:00,29.29,-8.00,6.70
11936,08/06/2022 19:30:00,29.11,-7.97,6.70
11937,08/06/2022 19:45:00,28.94,-8.05,6.70
11938,08/06/2022 20:00:00,28.79,-8.02,6.70
11939,08/06/2022 20:15:00,28.64,-8.00,6.70
11940,08/06/2022 20:30:00,28.47,-8.00,6.70
11941,08/06/2022 20:45:00,28.32,-8.06,6.70
11942,08/06/2022 21:00:00,28.17,-7.98,6.70
11943,08/06/2022 21:15:00,28.02,-8.05,6.70
11944,08/06/2022 21:30:00,27.90,-8.09,6.70
11945,08/06/2022 21:45:00,27.78,-8.16,6.70
11946,08/06/2022 22:00:00,27.65,-8.17,6.70
11947,08/06/2022 22:15:00,27.53,-8.16,6.70
11948,08/06/2022 22:30:00,27.43,-8.36,6.71
11949,08/06/2022 22:45:00,27.33,-8.23,6.71
11950,08/06/2022 23:00:00,27.23,-8.31,6.71
11951,08/06/2022 23:15:00,27.14,-8.39,6.71
11952,08/06/2022 23:30:00,27.04,-8.38,6.71
11953,08/06/2022 23:45:00,26.94,-8.41,6.71
11954,08/07/2022 00:00:00,26.87,-8.39,6.71
11955,08/07/2022 00:15:00,26.77,-8.50,6.71
11956,08/07/2022 00:30:00,26.70,-8.55,6.71
11957,08/07/2022 00:45:00,26.60,-8.52,6.71
11958,08/07/2022 01:00:00,26.52,-8.48,6.71
11959,08/07/2022 01:15:00,26.45,-8.52,6.71
11960,08/07/2022 01:30:00,26.40,-8.53,6.71
11961,08/07/2022 01:45:00,26.30,-8.56,6.71
11962,08/07/2022 02:00:00,26.26,-8.58,6.71
11963,08/07/2022 02:15:00,26.18,-8.63,6.71
11964,08/07/2022 02:30:00,26.13,-8.70,6.71
11965,08/07/2022 02:45:00,26.06,-8.66,6.71
11966,08/07/2022 03:00:00,26.01,-8.70,6.71
11967,08/07/2022 03:15:00,25.96,-8.86,6.71
11968,08/07/2022 03:30:00,25.94,-8.95,6.72
11969,08/07/2022 03:45:00,25.89,-9.06,6.72
11970,08/07/2022 04:00:00,25.87,-9.06,6.72
11971,08/07/2022 04:15:00,25.82,-9.09,6.72
11972,08/07/2022 04:30:00,25.79,-9.17,6.72
11973,08/07/2022 04:45:00,25.74,-9.20,6.72
11974,08/07/2022 05:00:00,25.72,-9.25,6.72
11975,08/07/2022 05:15:00,25.67,-9.31,6.72
11976,08/07/2022 05:30:00,25.62,-9.36,6.72
11977,08/07/2022 05:45:00,25.57,-9.39,6.72
11978,08/07/2022 06:00:00,25.55,-9.52,6.72
11979,08/07/2022 06:15:00,25.50,-9.59,6.73
11980,08/07/2022 06:30:00,25.45,-9.56,6.73
11981,08/07/2022 06:45:00,25.43,-9.48,6.72
11982,08/07/2022 07:00:00,25.38,-9.44,6.72
11983,08/07/2022 07:15:00,25.36,-9.33,6.72
11984,08/07/2022 07:30:00,25.31,-9.38,6.72
11985,08/07/2022 07:45:00,25.28,-9.48,6.72
11986,08/07/2022 08:00:00,25.26,-9.48,6.72
11987,08/07/2022 08:15:00,25.23,-9.47,6.72
11988,08/07/2022 08:30:00,25.21,-9.45,6.72
11989,08/07/2022 08:45:00,25.21,-9.34,6.72
11990,08/07/2022 09:00:00,25.19,-9.34,6.72
11991,08/07/2022 09:15:00,25.21,-9.36,6.72
11992,08/07/2022 09:30:00,25.23,-9.34,6.72
11993,08/07/2022 09:45:00,25.31,-9.27,6.72
11994,08/07/2022 10:00:00,25.45,-9.19,6.72
11995,08/07/2022 10:15:00,25.53,-9.16,6.72
11996,08/07/2022 10:30:00,25.62,-9.06,6.72
11997,08/07/2022 10:45:00,25.67,-8.98,6.72
11998,08/07/2022 11:00:00,25.79,-8.86,6.71
11999,08/07/2022 11:15:00,25.89,-8.73,6.71
12000,08/07/2022 11:30:00,26.13,-8.70,6.71
12001,08/07/2022 11:45:00,26.45,-9.34,6.72
12002,08/07/2022 12:00:00,26.72,-9.89,6.73
12003,08/07/2022 12:15:00,26.99,-9.84,6.73
12004,08/07/2022 12:30:00,27.19,-8.89,6.72
12005,08/07/2022 12:45:00,27.33,-8.77,6.71
12006,08/07/2022 13:00:00,27.55,-9.39,6.72
12007,08/07/2022 13:15:00,27.92,-10.02,6.74
12008,08/07/2022 13:30:00,28.32,-10.95,6.75
12009,08/07/2022 13:45:00,28.74,-9.77,6.73
12010,08/07/2022 14:00:00,29.11,-9.28,6.72
12011,08/07/2022 14:15:00,29.49,-9.00,6.72
12012,08/07/2022 14:30:00,29.89,-9.61,6.73
12013,08/07/2022 14:45:00,30.17,-9.75,6.73
12014,08/07/2022 15:00:00,30.42,-9.98,6.74
12015,08/07/2022 15:15:00,30.75,-10.00,6.74
12016,08/07/2022 15:30:00,31.05,-10.03,6.74
12017,08/07/2022 15:45:00,31.31,-9.48,6.73
12018,08/07/2022 16:00:00,31.51,-9.45,6.73
12019,08/07/2022 16:15:00,31.64,-9.36,6.73
12020,08/07/2022 16:30:00,31.69,-9.02,6.72
12021,08/07/2022 16:45:00,31.74,-8.63,6.72
12022,08/07/2022 17:00:00,31.77,-8.39,6.71
12023,08/07/2022 17:15:00,31.61,-8.84,6.72
12024,08/07/2022 17:30:00,31.38,-9.72,6.73
12025,08/07/2022 17:45:00,31.13,-9.64,6.73
12026,08/07/2022 18:00:00,30.87,-9.66,6.73
12027,08/07/2022 18:15:00,30.62,-9.05,6.72
12028,08/07/2022 18:30:00,30.37,-9.47,6.73
12029,08/07/2022 18:45:00,30.12,-9.16,6.72
12030,08/07/2022 19:00:00,29.92,-8.83,6.72
12031,08/07/2022 19:15:00,29.74,-8.69,6.72
12032,08/07/2022 19:30:00,29.56,-8.83,6.72
12033,08/07/2022 19:45:00,29.39,-8.83,6.72
12034,08/07/2022 20:00:00,29.21,-8.70,6.71
12035,08/07/2022 20:15:00,29.04,-8.73,6.72
12036,08/07/2022 20:30:00,28.89,-8.48,6.71
12037,08/07/2022 20:45:00,28.74,-8.45,6.71
12038,08/07/2022 21:00:00,28.57,-8.45,6.71
12039,08/07/2022 21:15:00,28.42,-8.56,6.71
12040,08/07/2022 21:30:00,28.27,-8.55,6.71
12041,08/07/2022 21:45:00,28.12,-8.53,6.71
12042,08/07/2022 22:00:00,28.00,-8.69,6.71
12043,08/07/2022 22:15:00,27.85,-8.97,6.72
12044,08/07/2022 22:30:00,27.73,-8.98,6.72
12045,08/07/2022 22:45:00,27.60,-9.06,6.72
12046,08/07/2022 23:00:00,27.51,-9.05,6.72
12047,08/07/2022 23:15:00,27.38,-9.03,6.72
12048,08/07/2022 23:30:00,27.28,-9.02,6.72
12049,08/07/2022 23:45:00,27.19,-9.06,6.72
12050,08/08/2022 00:00:00,27.09,-9.11,6.72
12051,08/08/2022 00:15:00,26.99,-9.14,6.72
12052,08/08/2022 00:30:00,26.92,-9.03,6.72
12053,08/08/2022 00:45:00,26.84,-9.13,6.72
12054,08/08/2022 01:00:00,26.74,-9.22,6.72
12055,08/08/2022 01:15:00,26.67,-9.27,6.72
12056,08/08/2022 01:30:00,26.60,-9.33,6.72
12057,08/08/2022 01:45:00,26.52,-9.41,6.72
12058,08/08/2022 02:00:00,26.45,-9.45,6.72
12059,08/08/2022 02:15:00,26.38,-9.42,6.72
12060,08/08/2022 02:30:00,26.33,-9.44,6.72
12061,08/08/2022 02:45:00,26.26,-9.36,6.72
12062,08/08/2022 03:00:00,26.21,-9.41,6.72
12063,08/08/2022 03:15:00,26.16,-9.41,6.72
12064,08/08/2022 03:30:00,26.11,-9.50,6.73
12065,08/08/2022 03:45:00,26.06,-9.58,6.73
12066,08/08/2022 04:00:00,26.01,-9.66,6.73
12067,08/08/2022 04:15:00,25.96,-9.75,6.73
12068,08/08/2022 04:30:00,25.91,-9.83,6.73
12069,08/08/2022 04:45:00,25.87,-9.89,6.73
12070,08/08/2022 05:00:00,25.82,-9.94,6.73
12071,08/08/2022 05:15:00,25.79,-10.02,6.73
12072,08/08/2022 05:30:00,25.74,-10.11,6.74
12073,08/08/2022 05:45:00,25.67,-10.14,6.74
12074,08/08/2022 06:00:00,25.60,-10.16,6.74
12075,08/08/2022 06:15:00,25.57,-10.16,6.74
12076,08/08/2022 06:30:00,25.57,-10.14,6.74
12077,08/08/2022 06:45:00,25.60,-10.02,6.73
12078,08/08/2022 07:00:00,25.62,-9.97,6.73
12079,08/08/2022 07:15:00,25.67,-9.91,6.73
12080,08/08/2022 07:30:00,25.70,-9.88,6.73
12081,08/08/2022 07:45:00,25.72,-9.84,6.73
12082,08/08/2022 08:00:00,25.77,-9.83,6.73
12083,08/08/2022 08:15:00,25.79,-9.78,6.73
12084,08/08/2022 08:30:00,25.84,-9.77,6.73
12085,08/08/2022 08:45:00,25.87,-9.77,6.73
12086,08/08/2022 09:00:00,25.91,-9.84,6.73
12087,08/08/2022 09:15:00,25.94,-9.88,6.73
12088,08/08/2022 09:30:00,25.99,-9.97,6.73
12089,08/08/2022 09:45:00,26.11,-10.17,6.74
12090,08/08/2022 10:00:00,26.26,-10.23,6.74
12091,08/08/2022 10:15:00,26.35,-9.78,6.73
12092,08/08/2022 10:30:00,26.43,-9.52,6.73
12093,08/08/2022 10:45:00,26.50,-9.42,6.72
12094,08/08/2022 11:00:00,26.60,-9.39,6.72
12095,08/08/2022 11:15:00,26.74,-9.38,6.72
12096,08/08/2022 11:30:00,27.01,-9.61,6.73
12097,08/08/2022 11:45:00,27.41,-10.64,6.75
12098,08/08/2022 12:00:00,27.65,-11.14,6.75
12099,08/08/2022 12:15:00,27.92,-11.58,6.76
12100,08/08/2022 12:30:00,28.20,-11.95,6.77
12101,08/08/2022 12:45:00,28.49,-12.52,6.78
12102,08/08/2022 13:00:00,28.77,-12.80,6.78
12103,08/08/2022 13:15:00,29.09,-12.77,6.78
12104,08/08/2022 13:30:00,29.34,-13.11,6.79
12105,08/08/2022 13:45:00,29.59,-12.91,6.78
12106,08/08/2022 14:00:00,29.82,-12.83,6.78
12107,08/08/2022 14:15:00,30.09,-12.80,6.78
12108,08/08/2022 14:30:00,30.44,-12.88,6.78
12109,08/08/2022 14:45:00,30.70,-12.55,6.78
12110,08/08/2022 15:00:00,30.90,-12.13,6.77
12111,08/08/2022 15:15:00,31.08,-11.94,6.77
12112,08/08/2022 15:30:00,31.26,-12.06,6.77
12113,08/08/2022 15:45:00,31.43,-11.64,6.77
12114,08/08/2022 16:00:00,31.51,-11.08,6.76
12115,08/08/2022 16:15:00,31.61,-10.70,6.75
12116,08/08/2022 16:30:00,31.64,-10.28,6.74
12117,08/08/2022 16:45:00,31.66,-10.16,6.74
12118,08/08/2022 17:00:00,31.69,-10.25,6.74
12119,08/08/2022 17:15:00,31.59,-10.47,6.75
12120,08/08/2022 17:30:00,31.36,-12.03,6.77
12121,08/08/2022 17:45:00,31.15,-12.11,6.77
12122,08/08/2022 18:00:00,30.90,-12.03,6.77
12123,08/08/2022 18:15:00,30.65,-11.58,6.76
12124,08/08/2022 18:30:00,30.39,-11.31,6.76
12125,08/08/2022 18:45:00,30.14,-10.92,6.75
12126,08/08/2022 19:00:00,29.92,-10.42,6.74
12127,08/08/2022 19:15:00,29.69,-10.28,6.74
12128,08/08/2022 19:30:00,29.49,-9.92,6.74
12129,08/08/2022 19:45:00,29.29,-9.81,6.73
12130,08/08/2022 20:00:00,29.11,-9.66,6.73
12131,08/08/2022 20:15:00,28.94,-9.45,6.73
12132,08/08/2022 20:30:00,28.79,-9.44,6.73
12133,08/08/2022 20:45:00,28.64,-9.47,6.73
12134,08/08/2022 21:00:00,28.49,-9.48,6.73
12135,08/08/2022 21:15:00,28.34,-9.55,6.73
12136,08/08/2022 21:30:00,28.20,-9.70,6.73
12137,08/08/2022 21:45:00,28.07,-9.66,6.73
12138,08/08/2022 22:00:00,27.92,-9.64,6.73
12139,08/08/2022 22:15:00,27.80,-9.63,6.73
12140,08/08/2022 22:30:00,27.68,-9.58,6.73
12141,08/08/2022 22:45:00,27.55,-9.55,6.73
12142,08/08/2022 23:00:00,27.46,-9.52,6.73
12143,08/08/2022 23:15:00,27.33,-9.53,6.73
12144,08/08/2022 23:30:00,27.23,-9.42,6.72
12145,08/08/2022 23:45:00,27.14,-9.22,6.72
12146,08/09/2022 00:00:00,27.06,-9.00,6.72
12147,08/09/2022 00:15:00,26.96,-9.08,6.72
12148,08/09/2022 00:30:00,26.89,-9.19,6.72
12149,08/09/2022 00:45:00,26.79,-9.20,6.72
12150,08/09/2022 01:00:00,26.72,-9.33,6.72
12151,08/09/2022 01:15:00,26.65,-9.42,6.72
12152,08/09/2022 01:30:00,26.55,-9.39,6.72
12153,08/09/2022 01:45:00,26.50,-9.30,6.72
12154,08/09/2022 02:00:00,26.43,-9.14,6.72
12155,08/09/2022 02:15:00,26.38,-9.03,6.72
12156,08/09/2022 02:30:00,26.30,-8.89,6.72
12157,08/09/2022 02:45:00,26.23,-8.89,6.72
12158,08/09/2022 03:00:00,26.18,-8.83,6.71
12159,08/09/2022 03:15:00,26.11,-9.00,6.72
12160,08/09/2022 03:30:00,26.06,-9.17,6.72
12161,08/09/2022 03:45:00,26.01,-9.48,6.72
12162,08/09/2022 04:00:00,25.96,-9.77,6.73
12163,08/09/2022 04:15:00,25.89,-9.89,6.73
12164,08/09/2022 04:30:00,25.84,-9.92,6.73
12165,08/09/2022 04:45:00,25.77,-9.89,6.73
12166,08/09/2022 05:00:00,25.74,-9.89,6.73
12167,08/09/2022 05:15:00,25.70,-10.03,6.73
12168,08/09/2022 05:30:00,25.65,-10.11,6.73
12169,08/09/2022 05:45:00,25.60,-10.19,6.74
12170,08/09/2022 06:00:00,25.55,-10.27,6.74
12171,08/09/2022 06:15:00,25.50,-10.17,6.74
12172,08/09/2022 06:30:00,25.45,-10.17,6.74
12173,08/09/2022 06:45:00,25.40,-10.22,6.74
12174,08/09/2022 07:00:00,25.36,-10.25,6.74
12175,08/09/2022 07:15:00,25.33,-10.33,6.74
12176,08/09/2022 07:30:00,25.28,-10.38,6.74
12177,08/09/2022 07:45:00,25.26,-10.39,6.74
12178,08/09/2022 08:00:00,25.21,-10.38,6.74
12179,08/09/2022 08:15:00,25.19,-10.36,6.74
12180,08/09/2022 08:30:00,25.16,-10.39,6.74
12181,08/09/2022 08:45:00,25.16,-10.39,6.74
12182,08/09/2022 09:00:00,25.16,-10.39,6.74
12183,08/09/2022 09:15:00,25.16,-10.47,6.74
12184,08/09/2022 09:30:00,25.19,-10.44,6.74
12185,08/09/2022 09:45:00,25.23,-10.42,6.74
12186,08/09/2022 10:00:00,25.33,-10.36,6.74
12187,08/09/2022 10:15:00,25.43,-10.23,6.74
12188,08/09/2022 10:30:00,25.48,-10.19,6.74
12189,08/09/2022 10:45:00,25.55,-10.08,6.73
12190,08/09/2022 11:00:00,25.62,-9.92,6.73
12191,08/09/2022 11:15:00,25.74,-9.77,6.73
12192,08/09/2022 11:30:00,26.01,-9.63,6.73
12193,08/09/2022 11:45:00,26.40,-9.48,6.73
12194,08/09/2022 12:00:00,26.84,-10.47,6.74
12195,08/09/2022 12:15:00,27.28,-12.42,6.78
12196,08/09/2022 12:30:00,27.73,-12.52,6.78
12197,08/09/2022 12:45:00,28.20,-13.36,6.79
12198,08/09/2022 13:00:00,28.64,-12.48,6.78
12199,08/09/2022 13:15:00,29.02,-11.52,6.76
12200,08/09/2022 13:30:00,29.29,-11.75,6.77
12201,08/09/2022 13:45:00,29.56,-11.78,6.77
12202,08/09/2022 14:00:00,29.89,-12.31,6.78
12203,08/09/2022 14:15:00,30.24,-11.53,6.76
12204,08/09/2022 14:30:00,30.62,-11.30,6.76
12205,08/09/2022 14:45:00,30.92,-11.36,6.76
12206,08/09/2022 15:00:00,31.20,-11.52,6.76
12207,08/09/2022 15:15:00,31.43,-11.55,6.76
12208,08/09/2022 15:30:00,31.71,-11.80,6.77
12209,08/09/2022 15:45:00,31.94,-11.94,6.77
12210,08/09/2022 16:00:00,32.10,-12.16,6.77
12211,08/09/2022 16:15:00,32.18,-12.05,6.77
12212,08/09/2022 16:30:00,32.23,-11.44,6.76
12213,08/09/2022 16:45:00,32.28,-11.03,6.76
12214,08/09/2022 17:00:00,32.30,-10.66,6.75
12215,08/09/2022 17:15:00,32.25,-10.48,6.75
12216,08/09/2022 17:30:00,32.05,-10.00,6.74
12217,08/09/2022 17:45:00,31.71,-10.83,6.75
12218,08/09/2022 18:00:00,31.43,-10.55,6.75
12219,08/09/2022 18:15:00,31.13,-10.33,6.74
12220,08/09/2022 18:30:00,30.85,-9.84,6.74
12221,08/09/2022 18:45:00,30.60,-8.52,6.71
12222,08/09/2022 19:00:00,30.37,-9.25,6.72
12223,08/09/2022 19:15:00,30.17,-8.97,6.72
12224,08/09/2022 19:30:00,29.97,-8.72,6.72
12225,08/09/2022 19:45:00,29.79,-8.83,6.72
12226,08/09/2022 20:00:00,29.64,-8.44,6.71
12227,08/09/2022 20:15:00,29.46,-8.75,6.72
12228,08/09/2022 20:30:00,29.31,-8.61,6.71
12229,08/09/2022 20:45:00,29.19,-8.45,6.71
12230,08/09/2022 21:00:00,29.04,-8.44,6.71
12231,08/09/2022 21:15:00,28.92,-8.70,6.71
12232,08/09/2022 21:30:00,28.79,-8.78,6.72
12233,08/09/2022 21:45:00,28.64,-8.73,6.71
12234,08/09/2022 22:00:00,28.49,-8.55,6.71
12235,08/09/2022 22:15:00,28.39,-8.28,6.71
12236,08/09/2022 22:30:00,28.30,-8.31,6.71
12237,08/09/2022 22:45:00,28.22,-8.33,6.71
12238,08/09/2022 23:00:00,28.12,-8.34,6.71
12239,08/09/2022 23:15:00,28.02,-8.47,6.71
12240,08/09/2022 23:30:00,27.95,-8.42,6.71
12241,08/09/2022 23:45:00,27.85,-8.50,6.71
12242,08/10/2022 00:00:00,27.78,-8.48,6.71
12243,08/10/2022 00:15:00,27.68,-8.58,6.71
12244,08/10/2022 00:30:00,27.58,-8.75,6.71
12245,08/10/2022 00:45:00,27.51,-8.98,6.72
12246,08/10/2022 01:00:00,27.41,-9.00,6.72
12247,08/10/2022 01:15:00,27.33,-9.09,6.72
12248,08/10/2022 01:30:00,27.23,-9.14,6.72
12249,08/10/2022 01:45:00,27.16,-9.17,6.72
12250,08/10/2022 02:00:00,27.09,-9.16,6.72
12251,08/10/2022 02:15:00,27.01,-9.14,6.72
12252,08/10/2022 02:30:00,26.94,-9.14,6.72
12253,08/10/2022 02:45:00,26.87,-9.17,6.72
12254,08/10/2022 03:00:00,26.79,-9.22,6.72
12255,08/10/2022 03:15:00,26.74,-9.28,6.72
12256,08/10/2022 03:30:00,26.70,-9.36,6.72
12257,08/10/2022 03:45:00,26.62,-9.30,6.72
12258,08/10/2022 04:00:00,26.57,-8.28,6.71
12259,08/10/2022 04:15:00,26.50,-7.55,6.69
12260,08/10/2022 04:30:00,26.43,-7.31,6.69
12261,08/10/2022 04:45:00,26.38,-7.22,6.69
12262,08/10/2022 05:00:00,26.33,-7.38,6.69
12263,08/10/2022 05:15:00,26.26,-7.16,6.69
12264,08/10/2022 05:30:00,26.21,-7.41,6.69
12265,08/10/2022 05:45:00,26.16,-7.77,6.70
12266,08/10/2022 06:00:00,26.11,-7.53,6.69
12267,08/10/2022 06:15:00,26.06,-7.39,6.69
12268,08/10/2022 06:30:00,26.01,-7.27,6.69
12269,08/10/2022 06:45:00,25.96,-7.50,6.69
12270,08/10/2022 07:00:00,25.91,-7.83,6.70
12271,08/10/2022 07:15:00,25.87,-8.11,6.70
12272,08/10/2022 07:30:00,25.82,-8.34,6.71
12273,08/10/2022 07:45:00,25.79,-8.05,6.70
12274,08/10/2022 08:00:00,25.74,-7.70,6.69
12275,08/10/2022 08:15:00,25.72,-7.47,6.69
