#,Date ,"Low Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Full Range, μS/cm (LGR S/N: 20936906, SEN S/N: 20936906)","Temp, °F (LGR S/N: 20936906, SEN S/N: 20936906)",Specific_Conductance
19525,1/20/2023 17:30,,246,61.45,127.2
19526,1/20/2023 17:45,,246,61.43,127.2
19527,1/20/2023 18:00,,246,61.45,127.2
19528,1/20/2023 18:15,,246,61.43,127.2
19529,1/20/2023 18:30,,246,61.45,127.2
19530,1/20/2023 18:45,,245.6,61.45,127
19531,1/20/2023 19:00,,246,61.45,127.2
19532,1/20/2023 19:15,,245.2,61.43,126.8
19533,1/20/2023 19:30,,246,61.45,127.2
19534,1/20/2023 19:45,,245.6,61.45,127
19535,1/20/2023 20:00,,246,61.45,127.2
19536,1/20/2023 20:15,,245.6,61.43,127
19537,1/20/2023 20:30,,245.6,61.43,127
19538,1/20/2023 20:45,,246,61.43,127.2
19539,1/20/2023 21:00,,246,61.45,127.2
19540,1/20/2023 21:15,,245.6,61.43,127
19541,1/20/2023 21:30,,246,61.43,127.2
19542,1/20/2023 21:45,,245.6,61.45,127
19543,1/20/2023 22:00,,245.6,61.45,127
19544,1/20/2023 22:15,,245.6,61.45,127
19545,1/20/2023 22:30,,245.6,61.43,127
19546,1/20/2023 22:45,,245.6,61.43,127
19547,1/20/2023 23:00,,245.6,61.45,127
19548,1/20/2023 23:15,,245.6,61.45,127
19549,1/20/2023 23:30,,246,61.43,127.2
19550,1/20/2023 23:45,,245.6,61.43,127
19551,1/21/2023 0:00,,245.6,61.43,127
19552,1/21/2023 0:15,,245.6,61.45,127
19553,1/21/2023 0:30,,245.2,61.45,126.8
19554,1/21/2023 0:45,,245.2,61.43,126.8
19555,1/21/2023 1:00,,245.6,61.45,127
19556,1/21/2023 1:15,,245.6,61.43,127
19557,1/21/2023 1:30,,245.6,61.45,127
19558,1/21/2023 1:45,,245.6,61.45,127
19559,1/21/2023 2:00,,245.2,61.45,126.8
19560,1/21/2023 2:15,,245.6,61.43,127
19561,1/21/2023 2:30,,245.6,61.43,127
19562,1/21/2023 2:45,,245.2,61.43,126.8
19563,1/21/2023 3:00,,245.2,61.43,126.8
19564,1/21/2023 3:15,,245.2,61.43,126.8
19565,1/21/2023 3:30,,245.2,61.43,126.8
19566,1/21/2023 3:45,,245.6,61.43,127
19567,1/21/2023 4:00,,245.2,61.43,126.8
19568,1/21/2023 4:15,,245.2,61.43,126.8
19569,1/21/2023 4:30,,246,61.45,127.2
19570,1/21/2023 4:45,,245.6,61.43,127
19571,1/21/2023 5:00,,245.2,61.43,126.8
19572,1/21/2023 5:15,,245.2,61.43,126.8
19573,1/21/2023 5:30,,245.6,61.45,127
19574,1/21/2023 5:45,,245.6,61.43,127
19575,1/21/2023 6:00,,245.6,61.43,127
19576,1/21/2023 6:15,,245.2,61.45,126.8
19577,1/21/2023 6:30,,245.2,61.43,126.8
19578,1/21/2023 6:45,,245.2,61.43,126.8
19579,1/21/2023 7:00,,245.6,61.43,127
19580,1/21/2023 7:15,,245.2,61.43,126.8
19581,1/21/2023 7:30,,245.6,61.43,127
19582,1/21/2023 7:45,,245.2,61.43,126.8
19583,1/21/2023 8:00,,245.2,61.43,126.8
19584,1/21/2023 8:15,,245.2,61.43,126.8
19585,1/21/2023 8:30,,245.2,61.45,126.8
19586,1/21/2023 8:45,,246,61.45,127.2
19587,1/21/2023 9:00,,246,61.45,127.2
19588,1/21/2023 9:15,,245.6,61.45,127
19589,1/21/2023 9:30,,245.6,61.45,127
19590,1/21/2023 9:45,,245.6,61.43,127
19591,1/21/2023 10:00,,245.6,61.45,127
19592,1/21/2023 10:15,,246,61.47,127.2
19593,1/21/2023 10:30,,245.2,61.45,126.8
19594,1/21/2023 10:45,,245.6,61.43,127
19595,1/21/2023 11:00,,245.6,61.43,127
19596,1/21/2023 11:15,,245.2,61.45,126.8
19597,1/21/2023 11:30,,245.2,61.45,126.8
19598,1/21/2023 11:45,,245.6,61.45,127
19599,1/21/2023 12:00,,246,61.41,127.3
19600,1/21/2023 12:15,,245.6,61.45,127
19601,1/21/2023 12:30,,245.6,61.45,127
19602,1/21/2023 12:45,,245.6,61.45,127
19603,1/21/2023 13:00,,245.6,61.43,127
19604,1/21/2023 13:15,,245.2,61.43,126.8
19605,1/21/2023 13:30,,245.2,61.43,126.8
19606,1/21/2023 13:45,,245.2,61.45,126.8
19607,1/21/2023 14:00,,245.6,61.45,127
19608,1/21/2023 14:15,,245.6,61.43,127
19609,1/21/2023 14:30,,245.6,61.45,127
19610,1/21/2023 14:45,,245.6,61.45,127
19611,1/21/2023 15:00,,245.6,61.45,127
19612,1/21/2023 15:15,,245.6,61.45,127
19613,1/21/2023 15:30,,245.6,61.47,127
19614,1/21/2023 15:45,,245.6,61.47,127
19615,1/21/2023 16:00,,246,61.47,127.2
19616,1/21/2023 16:15,,245.2,61.45,126.8
19617,1/21/2023 16:30,,246,61.45,127.2
19618,1/21/2023 16:45,,245.2,61.45,126.8
19619,1/21/2023 17:00,,245.2,61.45,126.8
19620,1/21/2023 17:15,,245.2,61.45,126.8
19621,1/21/2023 17:30,,245.6,61.45,127
19622,1/21/2023 17:45,,245.6,61.45,127
19623,1/21/2023 18:00,,246,61.48,127.1
19624,1/21/2023 18:15,,245.2,61.45,126.8
19625,1/21/2023 18:30,,245.6,61.45,127
19626,1/21/2023 18:45,,246,61.45,127.2
19627,1/21/2023 19:00,,245.6,61.45,127
19628,1/21/2023 19:15,,245.6,61.45,127
19629,1/21/2023 19:30,,245.2,61.45,126.8
19630,1/21/2023 19:45,,245.2,61.45,126.8
19631,1/21/2023 20:00,,245.2,61.47,126.8
19632,1/21/2023 20:15,,245.6,61.45,127
19633,1/21/2023 20:30,,246,61.47,127.2
19634,1/21/2023 20:45,,246,61.47,127.2
19635,1/21/2023 21:00,,245.2,61.47,126.8
19636,1/21/2023 21:15,,245.6,61.47,127
19637,1/21/2023 21:30,,245.6,61.48,126.9
19638,1/21/2023 21:45,,245.6,61.52,126.9
19639,1/21/2023 22:00,,245.6,61.47,127
19640,1/21/2023 22:15,,245.6,61.47,127
19641,1/21/2023 22:30,,246,61.47,127.2
19642,1/21/2023 22:45,,245.6,61.45,127
19643,1/21/2023 23:00,,245.2,61.47,126.8
19644,1/21/2023 23:15,,245.6,61.47,127
19645,1/21/2023 23:30,,246,61.47,127.2
19646,1/21/2023 23:45,,245.6,61.48,126.9
19647,1/22/2023 0:00,,246,61.47,127.2
19648,1/22/2023 0:15,,245.6,61.47,127
19649,1/22/2023 0:30,,246,61.48,127.1
19650,1/22/2023 0:45,,245.6,61.45,127
19651,1/22/2023 1:00,,245.2,61.47,126.8
19652,1/22/2023 1:15,,245.6,61.47,127
19653,1/22/2023 1:30,,245.2,61.48,126.7
19654,1/22/2023 1:45,,245.6,61.47,127
19655,1/22/2023 2:00,,245.6,61.47,127
19656,1/22/2023 2:15,,245.6,61.47,127
19657,1/22/2023 2:30,,245.6,61.47,127
19658,1/22/2023 2:45,,245.6,61.47,127
19659,1/22/2023 3:00,,245.6,61.47,127
19660,1/22/2023 3:15,,246,61.47,127.2
19661,1/22/2023 3:30,,245.6,61.47,127
19662,1/22/2023 3:45,,245.6,61.45,127
19663,1/22/2023 4:00,,246,61.47,127.2
19664,1/22/2023 4:15,,245.2,61.47,126.8
19665,1/22/2023 4:30,,245.6,61.47,127
19666,1/22/2023 4:45,,245.2,61.47,126.8
19667,1/22/2023 5:00,,245.6,61.47,127
19668,1/22/2023 5:15,,245.2,61.47,126.8
19669,1/22/2023 5:30,,245.6,61.47,127
19670,1/22/2023 5:45,,245.6,61.47,127
19671,1/22/2023 6:00,,245.2,61.47,126.8
19672,1/22/2023 6:15,,245.2,61.47,126.8
19673,1/22/2023 6:30,,245.2,61.47,126.8
19674,1/22/2023 6:45,,245.2,61.47,126.8
19675,1/22/2023 7:00,,245.2,61.47,126.8
19676,1/22/2023 7:15,,245.6,61.47,127
19677,1/22/2023 7:30,,245.2,61.45,126.8
19678,1/22/2023 7:45,,245.6,61.48,126.9
19679,1/22/2023 8:00,,245.2,61.48,126.7
19680,1/22/2023 8:15,,245.6,61.48,126.9
19681,1/22/2023 8:30,,245.2,61.48,126.7
19682,1/22/2023 8:45,,246,61.48,127.1
19683,1/22/2023 9:00,,245.2,61.47,126.8
19684,1/22/2023 9:15,,245.2,61.47,126.8
19685,1/22/2023 9:30,,245.6,61.48,126.9
19686,1/22/2023 9:45,,245.2,61.47,126.8
19687,1/22/2023 10:00,,245.2,61.48,126.7
19688,1/22/2023 10:15,,245.6,61.45,127
19689,1/22/2023 10:30,,245.2,61.48,126.7
19690,1/22/2023 10:45,,245.6,61.47,127
19691,1/22/2023 11:00,,245.6,61.45,127
19692,1/22/2023 11:15,,245.6,61.45,127
19693,1/22/2023 11:30,,245.6,61.45,127
19694,1/22/2023 11:45,,245.6,61.45,127
19695,1/22/2023 12:00,,245.2,61.45,126.8
19696,1/22/2023 12:15,,245.6,61.43,127
19697,1/22/2023 12:30,,245.6,61.48,126.9
19698,1/22/2023 12:45,,245.2,61.45,126.8
19699,1/22/2023 13:00,,245.3,61.36,127
19700,1/22/2023 13:15,,245.2,61.38,126.9
19701,1/22/2023 13:30,,245.2,61.38,126.9
19702,1/22/2023 13:45,,245.2,61.38,126.9
19703,1/22/2023 14:00,,244.9,61.34,126.8
19704,1/22/2023 14:15,,245.3,61.36,127
19705,1/22/2023 14:30,,245.3,61.36,127
19706,1/22/2023 14:45,,245.2,61.38,126.9
19707,1/22/2023 15:00,,245.2,61.38,126.9
19708,1/22/2023 15:15,,245.2,61.41,126.8
19709,1/22/2023 15:30,,244.9,61.38,126.7
19710,1/22/2023 15:45,,245.2,61.41,126.8
19711,1/22/2023 16:00,,245.2,61.41,126.8
19712,1/22/2023 16:15,,245.2,61.41,126.8
19713,1/22/2023 16:30,,245.2,61.41,126.8
19714,1/22/2023 16:45,,245.2,61.43,126.8
19715,1/22/2023 17:00,,245.6,61.45,127
19716,1/22/2023 17:15,,245.2,61.43,126.8
19717,1/22/2023 17:30,,245.2,61.43,126.8
19718,1/22/2023 17:45,,245.2,61.45,126.8
19719,1/22/2023 18:00,,245.2,61.45,126.8
19720,1/22/2023 18:15,,245.2,61.45,126.8
19721,1/22/2023 18:30,,245.2,61.45,126.8
19722,1/22/2023 18:45,,245.2,61.47,126.8
19723,1/22/2023 19:00,,245.2,61.47,126.8
19724,1/22/2023 19:15,,245.6,61.47,127
19725,1/22/2023 19:30,,246,61.48,127.1
19726,1/22/2023 19:45,,245.2,61.47,126.8
19727,1/22/2023 20:00,,245.6,61.48,126.9
19728,1/22/2023 20:15,,245.2,61.47,126.8
19729,1/22/2023 20:30,,245.2,61.48,126.7
19730,1/22/2023 20:45,,245.2,61.48,126.7
19731,1/22/2023 21:00,,245.2,61.48,126.7
19732,1/22/2023 21:15,,245.2,61.48,126.7
19733,1/22/2023 21:30,,245.6,61.48,126.9
19734,1/22/2023 21:45,,245.6,61.52,126.9
19735,1/22/2023 22:00,,245.6,61.48,126.9
19736,1/22/2023 22:15,,245.2,61.52,126.7
19737,1/22/2023 22:30,,245.6,61.52,126.9
19738,1/22/2023 22:45,,246,61.48,127.1
19739,1/22/2023 23:00,,246,61.45,127.2
19740,1/22/2023 23:15,,245.6,61.45,127
19741,1/22/2023 23:30,,245.2,61.43,126.8
19742,1/22/2023 23:45,,245.2,61.41,126.8
19743,1/23/2023 0:00,,245.2,61.41,126.8
19744,1/23/2023 0:15,,245.2,61.41,126.8
19745,1/23/2023 0:30,,245.6,61.41,127
19746,1/23/2023 0:45,,245.2,61.43,126.8
19747,1/23/2023 1:00,,245.2,61.41,126.8
19748,1/23/2023 1:15,,245.6,61.43,127
19749,1/23/2023 1:30,,245.6,61.45,127
19750,1/23/2023 1:45,,245.6,61.45,127
19751,1/23/2023 2:00,,245.6,61.47,127
19752,1/23/2023 2:15,,245.6,61.45,127
19753,1/23/2023 2:30,,245.2,61.45,126.8
19754,1/23/2023 2:45,,245.6,61.47,127
19755,1/23/2023 3:00,,245.6,61.43,127
19756,1/23/2023 3:15,,245.2,61.47,126.8
19757,1/23/2023 3:30,,245.6,61.45,127
19758,1/23/2023 3:45,,245.6,61.45,127
19759,1/23/2023 4:00,,245.2,61.41,126.8
19760,1/23/2023 4:15,,245.6,61.45,127
19761,1/23/2023 4:30,,245.2,61.45,126.8
19762,1/23/2023 4:45,,245.2,61.45,126.8
19763,1/23/2023 5:00,,245.2,61.45,126.8
19764,1/23/2023 5:15,,245.2,61.43,126.8
19765,1/23/2023 5:30,,245.6,61.47,127
19766,1/23/2023 5:45,,246,61.47,127.2
19767,1/23/2023 6:00,,245.2,61.47,126.8
19768,1/23/2023 6:15,,245.6,61.48,126.9
19769,1/23/2023 6:30,,245.2,61.47,126.8
19770,1/23/2023 6:45,,245.6,61.47,127
19771,1/23/2023 7:00,,246,61.52,127.1
19772,1/23/2023 7:15,,246,61.48,127.1
19773,1/23/2023 7:30,,245.6,61.48,126.9
19774,1/23/2023 7:45,,246,61.52,127.1
19775,1/23/2023 8:00,,246,61.48,127.1
19776,1/23/2023 8:15,,246,61.48,127.1
19777,1/23/2023 8:30,,245.6,61.47,127
19778,1/23/2023 8:45,,245.2,61.52,126.7
19779,1/23/2023 9:00,,246,61.48,127.1
19780,1/23/2023 9:15,,246,61.52,127.1
19781,1/23/2023 9:30,,245.2,61.52,126.7
19782,1/23/2023 9:45,,246,61.52,127.1
19783,1/23/2023 10:00,,245.2,61.54,126.6
19784,1/23/2023 10:15,,245.6,61.54,126.8
19785,1/23/2023 10:30,,246,61.57,127
19786,1/23/2023 10:45,,246,61.59,127
19787,1/23/2023 11:00,,246,61.57,127
19788,1/23/2023 11:15,,246,61.63,126.9
19789,1/23/2023 11:30,,246,61.59,127
19790,1/23/2023 11:45,,246,61.59,127
19791,1/23/2023 12:00,,246,61.59,127
19792,1/23/2023 12:15,,246,61.59,127
19793,1/23/2023 12:30,,246,61.59,127
19794,1/23/2023 12:45,,246,61.59,127
19795,1/23/2023 13:00,,246,61.59,127
19796,1/23/2023 13:15,,246,61.63,126.9
19797,1/23/2023 13:30,,246,61.59,127
19798,1/23/2023 13:45,,246,61.57,127
19799,1/23/2023 14:00,,246,61.59,127
19800,1/23/2023 14:15,,246,61.57,127
19801,1/23/2023 14:30,,246,61.59,127
19802,1/23/2023 14:45,,246,61.59,127
19803,1/23/2023 15:00,,246,61.63,126.9
19804,1/23/2023 15:15,,246,61.59,127
19805,1/23/2023 15:30,,246,61.63,126.9
19806,1/23/2023 15:45,,246,61.59,127
19807,1/23/2023 16:00,,246,61.59,127
19808,1/23/2023 16:15,,246,61.59,127
19809,1/23/2023 16:30,,246,61.59,127
19810,1/23/2023 16:45,,246,61.59,127
19811,1/23/2023 17:00,,246,61.59,127
19812,1/23/2023 17:15,,246,61.59,127
19813,1/23/2023 17:30,,245.6,61.63,126.7
19814,1/23/2023 17:45,,246,61.63,126.9
19815,1/23/2023 18:00,,246,61.59,127
19816,1/23/2023 18:15,,246,61.63,126.9
19817,1/23/2023 18:30,,246,61.63,126.9
19818,1/23/2023 18:45,,246,61.63,126.9
19819,1/23/2023 19:00,,246,61.65,126.9
19820,1/23/2023 19:15,,246.4,61.63,127.1
19821,1/23/2023 19:30,,246,61.63,126.9
19822,1/23/2023 19:45,,246,61.63,126.9
19823,1/23/2023 20:00,,246,61.63,126.9
19824,1/23/2023 20:15,,245.6,61.63,126.7
19825,1/23/2023 20:30,,246,61.63,126.9
19826,1/23/2023 20:45,,246,61.63,126.9
19827,1/23/2023 21:00,,246,61.63,126.9
19828,1/23/2023 21:15,,246,61.63,126.9
19829,1/23/2023 21:30,,246,61.59,127
19830,1/23/2023 21:45,,246,61.63,126.9
19831,1/23/2023 22:00,,246,61.63,126.9
19832,1/23/2023 22:15,,246,61.63,126.9
19833,1/23/2023 22:30,,246,61.65,126.9
19834,1/23/2023 22:45,,246,61.63,126.9
19835,1/23/2023 23:00,,246,61.65,126.9
19836,1/23/2023 23:15,,246,61.63,126.9
19837,1/23/2023 23:30,,246,61.59,127
19838,1/23/2023 23:45,,246,61.65,126.9
19839,1/24/2023 0:00,,246,61.65,126.9
19840,1/24/2023 0:15,,246,61.63,126.9
19841,1/24/2023 0:30,,246,61.65,126.9
19842,1/24/2023 0:45,,246,61.65,126.9
19843,1/24/2023 1:00,,246,61.65,126.9
19844,1/24/2023 1:15,,246,61.66,126.8
19845,1/24/2023 1:30,,246,61.66,126.8
19846,1/24/2023 1:45,,246.4,61.66,127
19847,1/24/2023 2:00,,246,61.66,126.8
19848,1/24/2023 2:15,,246,61.66,126.8
19849,1/24/2023 2:30,,246,61.66,126.8
19850,1/24/2023 2:45,,246,61.66,126.8
19851,1/24/2023 3:00,,246,61.65,126.9
19852,1/24/2023 3:15,,246,61.66,126.8
19853,1/24/2023 3:30,,246,61.66,126.8
19854,1/24/2023 3:45,,246,61.66,126.8
19855,1/24/2023 4:00,,246,61.66,126.8
19856,1/24/2023 4:15,,246,61.65,126.9
19857,1/24/2023 4:30,,246,61.65,126.9
19858,1/24/2023 4:45,,246,61.66,126.8
19859,1/24/2023 5:00,,246,61.66,126.8
19860,1/24/2023 5:15,,246,61.66,126.8
19861,1/24/2023 5:30,,245.6,61.66,126.6
19862,1/24/2023 5:45,,246,61.66,126.8
19863,1/24/2023 6:00,,246,61.65,126.9
19864,1/24/2023 6:15,,246,61.66,126.8
19865,1/24/2023 6:30,,246,61.66,126.8
19866,1/24/2023 6:45,,246,61.66,126.8
19867,1/24/2023 7:00,,246,61.66,126.8
19868,1/24/2023 7:15,,246,61.66,126.8
19869,1/24/2023 7:30,,246.4,61.66,127
19870,1/24/2023 7:45,,246,61.65,126.9
19871,1/24/2023 8:00,,246,61.65,126.9
19872,1/24/2023 8:15,,246,61.65,126.9
19873,1/24/2023 8:30,,246,61.65,126.9
19874,1/24/2023 8:45,,246,61.65,126.9
19875,1/24/2023 9:00,,246,61.65,126.9
19876,1/24/2023 9:15,,246,61.65,126.9
19877,1/24/2023 9:30,,246,61.65,126.9
19878,1/24/2023 9:45,,246,61.65,126.9
19879,1/24/2023 10:00,,246,61.66,126.8
19880,1/24/2023 10:15,,246,61.65,126.9
19881,1/24/2023 10:30,,246,61.65,126.9
19882,1/24/2023 10:45,,246,61.66,126.8
19883,1/24/2023 11:00,,246,61.65,126.9
19884,1/24/2023 11:15,,246,61.65,126.9
19885,1/24/2023 11:30,,246,61.66,126.8
19886,1/24/2023 11:45,,246,61.66,126.8
19887,1/24/2023 12:00,,246,61.65,126.9
19888,1/24/2023 12:15,,246,61.66,126.8
19889,1/24/2023 12:30,,246,61.66,126.8
19890,1/24/2023 12:45,,246,61.65,126.9
19891,1/24/2023 13:00,,246,61.66,126.8
19892,1/24/2023 13:15,,246,61.66,126.8
19893,1/24/2023 13:30,,246,61.65,126.9
19894,1/24/2023 13:45,,245.6,61.66,126.6
19895,1/24/2023 14:00,,246,61.65,126.9
19896,1/24/2023 14:15,,246,61.66,126.8
19897,1/24/2023 14:30,,246,61.66,126.8
19898,1/24/2023 14:45,,246,61.65,126.9
19899,1/24/2023 15:00,,246,61.65,126.9
19900,1/24/2023 15:15,,246,61.66,126.8
19901,1/24/2023 15:30,,246,61.65,126.9
19902,1/24/2023 15:45,,246,61.65,126.9
19903,1/24/2023 16:00,,246,61.66,126.8
19904,1/24/2023 16:15,,246,61.65,126.9
19905,1/24/2023 16:30,,246,61.66,126.8
19906,1/24/2023 16:45,,246,61.65,126.9
19907,1/24/2023 17:00,,246,61.65,126.9
19908,1/24/2023 17:15,,246,61.65,126.9
19909,1/24/2023 17:30,,245.6,61.65,126.7
19910,1/24/2023 17:45,,246,61.63,126.9
19911,1/24/2023 18:00,,245.6,61.65,126.7
19912,1/24/2023 18:15,,246,61.65,126.9
19913,1/24/2023 18:30,,245.2,61.65,126.4
19914,1/24/2023 18:45,,246,61.65,126.9
19915,1/24/2023 19:00,,246,61.65,126.9
19916,1/24/2023 19:15,,245.6,61.65,126.7
19917,1/24/2023 19:30,,245.6,61.65,126.7
19918,1/24/2023 19:45,,246,61.66,126.8
19919,1/24/2023 20:00,,246,61.63,126.9
19920,1/24/2023 20:15,,246,61.66,126.8
19921,1/24/2023 20:30,,246,61.68,126.8
19922,1/24/2023 20:45,,245.6,61.66,126.6
19923,1/24/2023 21:00,,245.6,61.65,126.7
19924,1/24/2023 21:15,,246,61.66,126.8
19925,1/24/2023 21:30,,246,61.68,126.8
19926,1/24/2023 21:45,,245.6,61.66,126.6
19927,1/24/2023 22:00,,246,61.66,126.8
19928,1/24/2023 22:15,,245.6,61.66,126.6
19929,1/24/2023 22:30,,246,61.66,126.8
19930,1/24/2023 22:45,,245.6,61.66,126.6
19931,1/24/2023 23:00,,245.6,61.65,126.7
19932,1/24/2023 23:15,,246,61.65,126.9
19933,1/24/2023 23:30,,245.2,61.66,126.4
19934,1/24/2023 23:45,,246,61.66,126.8
19935,1/25/2023 0:00,,245.6,61.65,126.7
19936,1/25/2023 0:15,,246,61.66,126.8
19937,1/25/2023 0:30,,245.6,61.65,126.7
19938,1/25/2023 0:45,,245.6,61.66,126.6
19939,1/25/2023 1:00,,246,61.66,126.8
19940,1/25/2023 1:15,,245.6,61.66,126.6
19941,1/25/2023 1:30,,245.6,61.66,126.6
19942,1/25/2023 1:45,,245.6,61.66,126.6
19943,1/25/2023 2:00,,245.6,61.68,126.6
19944,1/25/2023 2:15,,245.6,61.68,126.6
19945,1/25/2023 2:30,,245.6,61.68,126.6
19946,1/25/2023 2:45,,245.6,61.66,126.6
19947,1/25/2023 3:00,,245.6,61.66,126.6
19948,1/25/2023 3:15,,245.6,61.65,126.7
19949,1/25/2023 3:30,,245.6,61.66,126.6
19950,1/25/2023 3:45,,245.6,61.66,126.6
19951,1/25/2023 4:00,,246,61.66,126.8
19952,1/25/2023 4:15,,246,61.66,126.8
19953,1/25/2023 4:30,,245.6,61.66,126.6
19954,1/25/2023 4:45,,245.6,61.68,126.6
19955,1/25/2023 5:00,,245.6,61.68,126.6
19956,1/25/2023 5:15,,245.6,61.68,126.6
19957,1/25/2023 5:30,,245.2,61.66,126.4
19958,1/25/2023 5:45,,245.6,61.68,126.6
19959,1/25/2023 6:00,,245.6,61.68,126.6
19960,1/25/2023 6:15,,245.6,61.66,126.6
19961,1/25/2023 6:30,,245.6,61.66,126.6
19962,1/25/2023 6:45,,245.6,61.66,126.6
19963,1/25/2023 7:00,,245.6,61.66,126.6
19964,1/25/2023 7:15,,245.6,61.66,126.6
19965,1/25/2023 7:30,,245.6,61.66,126.6
19966,1/25/2023 7:45,,245.6,61.68,126.6
19967,1/25/2023 8:00,,245.6,61.66,126.6
19968,1/25/2023 8:15,,245.6,61.66,126.6
19969,1/25/2023 8:30,,245.6,61.66,126.6
19970,1/25/2023 8:45,,245.6,61.66,126.6
19971,1/25/2023 9:00,,245.6,61.66,126.6
19972,1/25/2023 9:15,,245.6,61.68,126.6
19973,1/25/2023 9:30,,245.6,61.68,126.6
19974,1/25/2023 9:45,,245.6,61.68,126.6
19975,1/25/2023 10:00,,245.6,61.68,126.6
19976,1/25/2023 10:15,,245.6,61.66,126.6
19977,1/25/2023 10:30,,245.6,61.68,126.6
19978,1/25/2023 10:45,,245.6,61.66,126.6
19979,1/25/2023 11:00,,245.6,61.66,126.6
19980,1/25/2023 11:15,,245.6,61.66,126.6
19981,1/25/2023 11:30,,245.6,61.66,126.6
19982,1/25/2023 11:45,,245.6,61.68,126.6
19983,1/25/2023 12:00,,245.6,61.66,126.6
19984,1/25/2023 12:15,,245.6,61.66,126.6
19985,1/25/2023 12:30,,245.6,61.66,126.6
19986,1/25/2023 12:45,,245.6,61.66,126.6
19987,1/25/2023 13:00,,245.6,61.68,126.6
19988,1/25/2023 13:15,,245.6,61.68,126.6
19989,1/25/2023 13:30,,245.6,61.66,126.6
19990,1/25/2023 13:45,,245.6,61.65,126.7
19991,1/25/2023 14:00,,245.6,61.66,126.6
19992,1/25/2023 14:15,,245.6,61.66,126.6
19993,1/25/2023 14:30,,245.6,61.68,126.6
19994,1/25/2023 14:45,,245.6,61.66,126.6
19995,1/25/2023 15:00,,245.6,61.68,126.6
19996,1/25/2023 15:15,,245.6,61.68,126.6
19997,1/25/2023 15:30,,245.6,61.7,126.6
19998,1/25/2023 15:45,,245.6,61.68,126.6
19999,1/25/2023 16:00,,245.6,61.7,126.6
20000,1/25/2023 16:15,,245.6,61.68,126.6
20001,1/25/2023 16:30,,245.6,61.74,126.5
20002,1/25/2023 16:45,,245.6,61.74,126.5
20003,1/25/2023 17:00,,246,61.74,126.7
20004,1/25/2023 17:15,,246,61.7,126.8
20005,1/25/2023 17:30,,255.1,61.7,131.5
20006,1/25/2023 17:45,,251.5,61.7,129.6
20007,1/25/2023 18:00,,255.5,61.54,131.9
20008,1/25/2023 18:15,,250,61.41,129.3
20009,1/25/2023 18:30,,249.2,61.32,129.1
20010,1/25/2023 18:45,,249.2,61.34,129
20011,1/25/2023 19:00,,248.8,61.38,128.8
20012,1/25/2023 19:15,,248.4,61.38,128.6
20013,1/25/2023 19:30,,248.4,61.34,128.6
20014,1/25/2023 19:45,,248.8,61.38,128.8
20015,1/25/2023 20:00,,248.8,61.36,128.8
20016,1/25/2023 20:15,,248.8,61.38,128.8
20017,1/25/2023 20:30,,249.2,61.41,128.9
20018,1/25/2023 20:45,,248.8,61.45,128.6
20019,1/25/2023 21:00,,248.8,61.38,128.8
20020,1/25/2023 21:15,,249.2,61.47,128.8
20021,1/25/2023 21:30,,249.2,61.54,128.7
20022,1/25/2023 21:45,,249.2,61.54,128.7
20023,1/25/2023 22:00,,249.2,61.65,128.5
20024,1/25/2023 22:15,,268.2,61.05,139.4
20025,1/25/2023 22:30,,266.7,60.82,139.1
20026,1/25/2023 22:45,,264.4,60.58,138.3
20027,1/25/2023 23:00,,263.2,60.48,137.9
20028,1/25/2023 23:15,,263.2,60.46,137.9
20029,1/25/2023 23:30,,263.2,60.48,137.9
20030,1/25/2023 23:45,,263.2,60.53,137.8
20031,1/26/2023 0:00,,263.2,60.58,137.7
20032,1/26/2023 0:15,,263.6,60.64,137.8
20033,1/26/2023 0:30,,263.9,60.71,137.8
20034,1/26/2023 0:45,,264.3,60.82,137.8
20035,1/26/2023 1:00,,264.3,60.93,137.6
20036,1/26/2023 1:15,,264.7,61,137.7
20037,1/26/2023 1:30,,265.1,61.03,137.8
20038,1/26/2023 1:45,,265.1,61.05,137.8
20039,1/26/2023 2:00,,265.1,61.09,137.7
20040,1/26/2023 2:15,,265.1,61.11,137.7
20041,1/26/2023 2:30,,265.5,61.11,137.9
20042,1/26/2023 2:45,,265.5,61.16,137.8
20043,1/26/2023 3:00,,265.5,61.2,137.7
20044,1/26/2023 3:15,,265.5,61.21,137.7
20045,1/26/2023 3:30,,265.5,61.21,137.7
20046,1/26/2023 3:45,,265.8,61.23,137.8
20047,1/26/2023 4:00,,265.4,61.27,137.6
20048,1/26/2023 4:15,,265.8,61.27,137.8
20049,1/26/2023 4:30,,266.2,61.3,137.9
20050,1/26/2023 4:45,,265.8,61.3,137.7
20051,1/26/2023 5:00,,265.8,61.32,137.7
20052,1/26/2023 5:15,,265.8,61.34,137.6
20053,1/26/2023 5:30,,266.2,61.34,137.8
20054,1/26/2023 5:45,,266.6,61.36,138
20055,1/26/2023 6:00,,266.2,61.36,137.8
20056,1/26/2023 6:15,,266.2,61.36,137.8
20057,1/26/2023 6:30,,266.2,61.38,137.8
20058,1/26/2023 6:45,,266.2,61.41,137.7
20059,1/26/2023 7:00,,266.2,61.41,137.7
20060,1/26/2023 7:15,,266.2,61.43,137.7
20061,1/26/2023 7:30,,266.6,61.43,137.9
